id, a0, a1, class
149,1.2969031312,1.3719504413,1
150,-0.2049937838,1.7893055416,1
151,-0.755764084,-0.8494224064,1
152,0.4972573944,-0.188681301,1
153,0.5878721404,1.9854213414,1
154,-1.9497478855,-1.2143015235,2
155,-1.0041421701,2.9663198283,1
156,-1.4246653788,-1.1791808633,2
157,1.5327040599,-1.0741754684,1
158,-0.2138246895,-0.2958949143,2
159,0.595454128,-1.792989286,2
160,1.0417731561,2.7152147526,1
161,3.2764750503,2.8451027547,1
162,1.4527002186,2.3982671657,1
163,0.8431013915,1.282162126,1
164,-2.9300182032,-1.6913027835,2
165,3.4304054161,1.023996396,1
166,2.4107007451,0.4388894655,1
167,1.6336929761,0.2909192246,1
168,0.1184549633,-2.3057085308,2
169,2.0443726299,1.1902853779,1
170,-0.1407920944,-0.0477971474,2
171,-0.0581647076,-0.734433198,2
172,0.0621315836,-1.6932640657,2
173,-1.6901048299,-0.6228131437,2
174,0.7314621447,1.7266867968,1
175,-0.8824779984,-0.7410961263,2
176,0.1443946737,1.8059014515,1
177,3.1752063393,-0.5262332844,1
178,-2.3244498896,-1.0590853466,2
179,-0.8578036954,-1.6377923796,2
180,0.2053550526,1.5522359935,1
181,-0.9107761923,0.4037467129,2
182,1.1690085681,1.5120515096,1
183,-1.048364392,-0.3395208901,2
184,-4.094655323,-1.5191751541,2
185,-1.4962534779,1.7216852531,1
186,-0.2793797099,-1.2781622543,2
187,0.1078421467,0.4753006255,1
188,1.0970200129,1.0625388738,1
189,-0.1999701383,-1.4505988717,2
190,-1.1682968224,1.1162435759,2
191,-1.714468559,-0.5686811014,2
192,0.7733943437,0.2768055734,1
193,0.6085409275,-1.3429023982,2
194,2.5600375309,2.4953888558,1
195,0.9459047622,-2.0093752836,2
196,0.500840013,-2.203474858,2
197,-0.5931971167,1.3956040226,1
198,-2.8555218897,0.0590912741,2
199,1.0652080811,-0.9788541299,1
200,0.8222791127,1.1909732053,1
201,-0.4777440866,3.2164448122,1
202,-0.994292435,1.3482608283,1
203,0.2475201733,-0.1186105484,2
204,0.6703757755,-0.9619441507,2
205,1.2639231874,0.3497399994,1
206,-0.8292530491,-2.1007504317,2
207,0.8778946126,0.3352440754,1
208,0.5055725928,-0.364722633,1
209,-2.3905349641,-1.0193127014,2
210,-1.2049002928,-1.9109224245,2
211,-0.0488735418,1.3299821964,1
212,1.1907464891,0.3793978736,1
213,-0.2923419375,-1.6192279543,2
214,-1.2908646814,-0.1891013828,2
215,0.4839965867,-0.3100396216,2
216,2.6752251549,3.2686949446,1
217,2.2374102377,1.0571667054,1
218,-0.4119999763,-0.8004770797,1
219,-0.5417446294,0.0281725549,1
220,1.0769444109,1.6405085869,1
221,-0.8416773012,-1.1295272109,2
222,1.6734444323,1.9517322475,1
223,-2.4695875443,-0.0163863668,2
224,-1.2751610136,1.1700371518,2
225,1.351772558,1.2847787851,1
226,-2.6648531114,-1.0772162441,2
227,1.186932152,0.4918567399,1
228,0.9028274961,-0.8912722678,2
229,-0.518775725,1.422093712,1
230,2.3305266325,2.5422237357,1
231,0.0516004878,-0.4248182569,2
232,0.0551216723,-2.3407929389,2
233,0.4314069642,-2.1960651732,2
234,1.020647005,-0.5615982124,1
235,1.2013348882,2.0627937312,1
236,-1.9897927533,-2.4083374016,2
237,-0.4815203855,-1.5764305409,2
238,0.2742558761,-2.206343609,2
239,1.192179329,2.2038332431,1
240,0.1751695648,0.5345362798,2
241,2.2423929312,1.7684334219,1
242,-0.2913899432,0.0602662364,1
243,1.337971089,0.700946671,1
244,0.5248473205,1.2487451228,1
245,0.8340456045,1.1932513215,1
246,0.8336113706,-0.1678685641,1
247,-0.1231605356,0.7674447824,1
248,-0.059053276,0.2744878481,2
249,-1.913276692,-2.051550527,2
250,-0.5141278788,-0.2147836607,2
251,-2.7951969787,-1.3777875152,2
252,-1.3698014699,-0.7825363577,2
253,0.7913194293,1.5980951174,1
254,0.3388882377,1.1360665382,1
255,-1.1765962845,0.5459822152,2
256,2.0358115725,-0.4520469001,1
257,-0.4146472693,-0.7210139161,2
258,-1.7932508325,-0.2939767005,2
259,0.7874595118,0.9841511147,1
260,0.9033612895,0.3329630893,1
261,-1.3783504082,0.9159543344,2
262,0.8681960146,1.9569291901,1
263,-1.2934845755,0.0584571195,2
264,3.1374810872,-0.1491825106,1
265,-0.7100520369,-1.4657614215,2
266,-0.4523859908,-2.9899276495,2
267,0.4210157129,1.3359394253,1
268,-0.7578546248,-2.7468053011,2
269,1.2876591668,-0.9211930423,1
270,-0.6040170444,-0.4397894236,2
271,1.1836205598,-0.5688340628,1
272,0.9827846391,-1.4430490952,2
273,-0.9667769075,1.3675046969,1
274,-0.4552717501,-1.0983477694,2
275,1.5297082147,1.7256487398,1
276,-1.7129553008,-1.8427478897,2
277,1.0591297282,0.5696198146,1
278,0.0890628975,-0.3031094091,1
279,-1.7442726749,-2.4001701034,2
280,-1.2116403529,0.9627033832,1
281,2.2700514508,0.590552168,1
282,-1.5471839322,-0.397827656,2
283,-0.394979726,-2.0563571566,2
284,-1.2746706671,-1.5489536701,2
285,3.0238414744,3.2741771132,1
286,1.2420617112,1.3331208111,1
287,1.2188414389,-0.5354877056,2
288,1.164227327,-0.0056957046,1
289,0.4509759386,0.9976369387,2
290,1.123416014,2.0699636888,1
291,1.3488014448,2.4260160027,1
292,-1.2430015418,-0.2008924818,2
293,1.1026157355,0.8977754251,1
294,1.7162219521,0.4277226571,1
295,1.4898970915,0.1542263015,1
296,-0.6426565834,1.3998579546,1
297,0.2162813972,-1.632299984,2
298,-1.7436524393,-0.7971852029,2
299,-0.0569175851,-0.8686138438,2
300,-1.1235020761,-0.551724654,2
301,1.0705507686,0.7596725021,1
302,-0.4795267896,-0.7996696444,2
303,0.1001609103,0.1807757835,1
304,0.9323535783,0.0755081141,1
305,0.302976452,0.6793838495,1
306,1.6812092913,0.0156006592,1
307,-0.6657838142,-0.782521773,2
308,-0.422729437,2.5324806544,1
309,0.687497803,0.8407062496,1
310,0.4016855882,1.4258403159,1
311,0.3366192432,0.1742207102,1
312,-0.9942917461,-0.2089590237,2
313,-0.8172290744,0.9402252119,1
314,2.9249185521,-1.3867622662,1
315,1.4760221679,1.4477442816,1
316,-2.9344432093,-0.3482001173,2
317,-1.9138200112,-0.5076645236,2
318,-0.6295798687,-1.0236549771,2
319,-3.2932964541,-0.4326968448,2
320,0.5179765113,0.9122750615,1
321,0.9807550972,1.9683989447,1
322,2.2704252504,-0.2161579447,1
323,2.6759645776,1.7311170583,1
324,0.3233098057,-0.5403075719,2
325,2.4818735407,1.7083879647,1
326,0.5035211609,0.765190401,1
327,0.1379538335,-0.6502487854,2
328,1.041106878,1.5890557772,1
329,0.8123849936,-0.9364207885,2
330,1.3347573427,-0.3409996223,1
331,-0.3141163195,-0.484107412,2
332,-0.6164605434,-1.5817547889,2
333,-0.1823144129,-2.316192561,2
334,1.3841410138,1.658367525,1
335,-1.4484043589,0.4745507948,2
336,1.1078966502,1.1045242759,1
337,3.9398211601,1.7794654767,1
338,-0.0772979509,0.5717278267,1
339,-0.4946919508,-1.2538087386,2
340,1.4194030282,2.1348596379,1
341,0.0079728965,-1.3146951771,2
342,-3.3195673265,-0.3099383345,2
343,-2.2614739888,-1.5875040328,2
344,1.1282449447,1.2068501364,1
345,0.0723717931,3.3188993283,1
346,0.5701316091,2.0307554023,1
347,1.6790266369,2.9961686597,1
348,-1.0323026055,0.6410417416,2
349,0.2185955197,1.6499840165,1
350,0.7091266141,-0.145048004,1
351,2.7317008021,1.5121005184,1
352,2.6013459816,1.0378325899,1
353,-1.4503403624,-1.9000159695,2
354,2.5462907332,-0.8201998522,1
355,1.6106626422,-0.6336326915,1
356,1.8929742914,0.7471695069,1
357,-1.9642356626,-0.1053476204,2
358,-0.5375341257,-1.2119315854,1
359,0.3290196838,0.1710964791,2
360,-1.7333554696,-2.8211926291,2
361,0.3690953975,0.6660386507,1
362,-0.7801115758,0.1552570116,2
363,-0.6484394361,1.7536742314,1
364,-0.4076900859,-0.7447297986,2
365,2.3258919241,0.9853493859,1
366,0.885440885,1.395591421,1
367,-2.7281194712,-1.3910632124,2
368,0.4111154564,0.9458223738,1
369,-1.5571251779,-0.9924610406,2
370,2.0477404722,2.5727353355,1
371,0.0560285901,0.1933525584,2
372,-0.7003868165,-0.0143192954,2
373,0.6148525302,1.4486436075,1
374,-1.1468112569,-0.4870963921,2
375,1.6739035562,1.8765651029,1
376,-0.1884110809,-0.5180101189,2
377,2.7560832559,0.601976809,1
378,-2.2173999624,-0.0349814593,2
379,-0.6227271378,-0.4420464057,2
380,-0.741292367,-1.484480278,2
381,-2.7232493364,-1.371494859,2
382,0.7882423664,0.0665466109,1
383,0.4477535328,-0.5200590038,1
384,-0.1678906665,0.6746697262,1
385,1.2497174169,1.8693297111,1
386,-1.3924392249,2.4901992557,1
387,2.072541199,1.6124646927,1
388,0.4946636493,-0.1306746205,2
389,0.2513726819,-1.7522161753,2
390,-0.0865705017,-2.4942361978,2
391,-0.7523008259,-1.4602714119,2
392,1.1606687899,1.158040047,1
393,-1.1135968404,-1.4087352331,2
394,0.2394182856,2.0342142617,1
395,-0.791852806,-0.590034027,2
396,1.7513504383,0.3798222252,1
397,-2.3085070434,0.4484574725,2
398,-1.2501612009,-1.6730784169,2
399,0.6610382416,-0.2191762447,1
400,-0.6966024981,-0.7635635093,2
401,-1.862461138,-0.5601024788,2
402,1.9601203818,-0.6919445629,1
403,0.4983395902,0.9332211387,1
404,2.2701476976,-0.7830426505,1
405,0.4884688064,1.1556008319,1
406,2.2091339261,0.7952049315,1
407,0.6637494939,0.4404792183,1
408,-0.3528875769,-2.0659307353,2
409,-0.7226687126,-1.1588323983,2
410,0.9087483456,-0.041684957,1
411,2.494835878,2.5319283939,1
412,-0.8158781264,-0.3110358973,2
413,1.4255518568,2.7855481999,1
414,-1.1422191653,-0.5870641005,2
415,0.5938759652,1.7953592654,1
416,3.2084473201,3.7031239438,1
417,0.7886822015,-0.6928409307,1
418,1.1438043823,-1.0955787438,1
419,-0.6686644994,-2.0440224723,2
420,-0.8262259726,0.0131175782,2
421,0.4289400255,-2.4073931138,2
422,-2.1689961378,0.6801031778,2
423,-1.3475976666,0.3324558378,2
424,-2.137254151,1.3534517853,2
425,0.3076091749,-1.0487003756,1
426,1.4934573901,0.0964270028,1
427,-0.1549984357,-0.1830071377,2
428,3.8478250535,0.8971315397,1
429,-0.4976039593,-0.110222538,2
430,0.7053900651,-0.0916155493,1
431,-0.0046586594,1.4643390662,1
432,-0.5948420866,-0.8663139057,2
433,1.9277156911,1.1200237966,1
434,-1.4280175338,0.2714285426,2
435,-0.7326857104,-1.5269555386,2
436,1.2445234764,1.3516676941,1
437,-1.4004791451,-2.2707714928,2
438,-0.2198930964,-1.1572782747,2
439,-2.4298293514,-2.664421628,2
440,1.0238033975,-1.661803849,2
441,-0.9459153801,-0.9186696801,2
442,-0.5733823608,-0.0658975413,2
443,1.1074526384,0.6997311283,1
444,-2.3255689215,-0.9412555302,2
445,1.5905903208,2.0784715851,1
446,0.8852714228,-0.5869129511,1
447,-0.02213347,0.9844307433,1
448,-0.6170963775,-1.0297066964,2
449,-0.9493383796,2.1136518371,1
450,0.5357402291,-1.0424896696,2
451,0.0994789087,0.1208963395,1
452,0.8765528244,-0.8901471684,1
453,2.8521615593,0.3602171472,1
454,-2.4482092542,0.1835132154,2
455,0.6779437746,0.9570364948,2
456,1.8071262759,2.420233672,1
457,-0.2835832842,-1.8367471506,2
458,-3.1892532779,-0.9697568716,2
459,0.7576717381,1.9945009569,1
460,-0.3942879813,0.5631715685,1
461,0.2914540846,0.0812823342,1
462,1.4386137069,0.9392448062,1
463,0.1166310803,0.0553267069,1
464,2.0877691035,-0.6495666952,1
465,1.0489247951,0.1177527554,1
466,-2.5866040729,0.4647617391,2
467,-0.1442374857,-0.1984381487,2
468,-1.6029936715,-0.6995616382,2
469,-2.0369558224,-1.1675116001,2
470,2.1833647931,0.5300050978,1
471,1.3178220511,0.8867337985,1
472,1.4938874588,1.2515026385,1
473,-0.6837178282,0.8344397962,2
474,0.3023323685,1.1317959008,1
475,1.0180159109,0.9120449034,1
476,0.8206942279,1.4182810177,1
477,0.3499123127,2.1360780474,1
478,-2.6917360714,0.633144014,2
479,1.4784294185,1.4719252434,1
480,-1.6671377105,-1.7584421373,2
481,0.3180810306,-0.5570965724,2
482,-0.01553667,-1.0391419988,2
483,0.7014649731,0.3138131611,1
484,-0.6750526444,-2.3842202366,2
485,1.9290288039,1.8450692918,1
486,0.715457786,1.7645659499,1
487,4.0224756073,0.9991048469,1
488,-0.4353451567,-1.7184340002,2
489,-1.0933658955,-1.270128304,2
490,1.0551751136,0.0133858425,1
491,0.9613466646,0.4322925938,1
492,2.3090097436,0.8906443833,1
493,0.2433264195,-0.9286999488,2
494,-0.8642539773,-1.0667616264,2
495,-1.158853744,-0.4155631897,2
496,1.5893797332,-1.3152313146,1
497,0.403882572,3.1219401677,1
498,-0.9433493307,0.8275757455,2
499,0.8138030764,1.4384222082,1
500,-2.4167443258,-2.4074262412,2
501,-1.5633113487,-0.2172808352,2
502,-2.1088106888,-3.3653647899,2
503,1.9403674234,2.4257734512,1
504,-0.1725120736,1.9396941995,1
505,-1.1200882538,-2.3348284942,2
506,-1.9712370045,-0.2821299283,2
507,1.0948009995,0.9106765035,1
508,-1.4733077805,-0.8262856661,2
509,3.3518914346,0.7813496023,1
510,-1.3320314314,-0.7267549384,2
511,-0.2497986699,0.0600067276,2
512,-0.614631761,-1.7801154846,2
513,1.6790202267,-2.0430420938,1
514,2.0235641706,2.6401537136,1
515,0.5142885192,-1.0252551577,1
516,-0.1334788765,1.4576187252,1
517,-0.3363805542,-0.9591847003,2
518,0.0738776399,1.354151282,1
519,2.3652663923,2.1739344941,1
520,-2.0935318482,-0.9896037091,2
521,-1.5643189274,1.4542169371,1
522,-0.0580635821,0.0376839387,1
523,-1.5174405926,-0.7695565319,2
524,2.8992525377,0.9206948072,1
525,1.823985914,1.6837919576,1
526,2.5731321865,1.7699586891,1
527,-0.3139320415,0.6436117751,1
528,2.114677136,-0.269188035,1
529,-1.6079884492,-2.1764635337,2
530,-0.1330889521,-1.8333144722,2
531,-2.9434503393,-0.7652296285,2
532,-0.0158341003,-1.7478969528,2
533,0.6978140459,1.1021144408,1
534,-1.1863317802,0.1823408601,2
535,2.3245131915,0.5245988942,1
536,-0.6363517751,-0.3346865816,2
537,1.1007369698,0.803196228,1
538,-0.1765744516,-1.3634702394,2
539,0.1110822744,0.530586194,1
540,-0.3315017319,1.051235446,1
541,0.0836075937,-1.4873279229,2
542,0.4234178174,0.0587730845,2
543,1.4996410615,0.9739868565,1
544,0.9921654569,1.6499544988,1
545,2.4198030575,2.601308246,1
546,-0.8510966688,-0.4912605536,2
547,1.3894462041,-0.5587765084,1
548,1.1181503535,-0.2802356029,1
549,-0.2475498876,-1.3774391917,2
550,-0.1719351424,1.8812232136,1
551,0.5368855942,0.6816973009,1
552,0.7996472439,0.7033852688,1
553,-0.6198940566,1.4459992233,1
554,1.772125121,1.0458522026,1
555,-0.7839061749,-0.9812207645,2
556,0.2903786908,0.7817984837,1
557,1.3510048169,2.099695616,1
558,-0.8273714599,-1.0808904502,2
559,-1.7045708245,-0.6736043302,2
560,1.0634485533,1.4940324245,1
561,-1.7582364509,-0.6766923009,2
562,-0.4641290223,-0.7013679001,2
563,-2.3903869928,-2.0544733128,2
564,-0.838238812,1.2756113109,2
565,-0.1548549615,-0.4842177378,2
566,1.2042531781,-0.2260833557,1
567,0.2210285439,2.6297674544,1
568,-0.0846451313,0.765887752,1
569,-2.6226571993,0.4700225338,2
570,-0.5437422334,-0.0387306773,2
571,1.1840732874,0.7156084408,1
572,-0.9420236429,-0.9415219773,2
573,1.6921157146,0.2107268085,1
574,-0.3662375733,-0.9220825116,1
575,1.5392092811,0.1219796414,1
576,-0.3219320472,1.05935032,1
577,-1.2812886697,-1.3541349704,2
578,-3.1049468808,-0.2679599585,2
579,-0.6176047349,0.6830704467,1
580,-1.7237318807,-2.1455678043,2
581,-0.6932589639,-1.8587110795,2
582,1.2255961989,-1.382909688,1
583,-0.064283959,-0.1307531758,2
584,1.4424048532,1.5033257005,1
585,-0.5454809671,-0.7565444737,2
586,0.0379260421,1.1208897891,1
587,-2.1324652222,-0.6035139117,2
588,0.3996730179,0.3634132832,1
589,-0.77506105,-0.3327638843,1
590,-1.0917141883,-0.9446261695,2
591,-1.2326257339,-1.4979534177,2
592,0.4868907296,1.459119334,1
593,1.1855885862,1.6854713162,1
594,-2.4316231105,-2.1781326189,2
595,-0.8986447875,-0.5589872469,1
596,1.5712372284,2.2706896681,1
597,0.0243739502,-0.1955806708,1
598,0.1235238014,-0.1554391156,1
599,0.554753818,1.0016672843,1
600,0.2256702008,-0.3651024607,1
601,2.2313094966,1.3721530263,1
602,2.0280788957,0.2442291471,1
603,1.0501034025,2.3284032108,1
604,0.7896178592,-0.5563601961,1
605,0.3869311647,1.7274665263,1
606,1.995449253,0.5955459655,1
607,-0.7607258407,1.0916512409,2
608,-0.7871788103,-1.443352083,2
609,-0.4963031566,-0.0468637099,1
610,-0.1223066509,-1.5769473157,2
611,0.3965615006,1.0499192653,1
612,1.3414922015,0.7794119291,1
613,1.0497093744,0.3311012742,1
614,2.317627146,0.9019802596,1
615,2.3494569404,1.1558468815,1
616,2.3025748709,-1.4611342904,1
617,-1.0871397869,-2.582298078,2
618,-1.1135489685,-2.6641990531,2
619,1.0963360519,1.8164822962,1
620,-0.5112423878,-1.2685491847,2
621,-1.0296187668,-1.2133214116,2
622,-0.3268151119,2.4611726119,1
623,0.1100120785,-0.1176700052,1
624,-2.0903346926,1.1507083411,2
625,-1.6675893372,-1.2535716452,2
626,2.2947032866,-0.461036843,1
627,-1.0913394476,-1.9016345613,2
628,-0.3300567944,-1.290502903,2
629,0.9111679298,1.5500474158,1
630,1.9512279675,0.7692599959,1
631,-0.8161596368,0.111978946,1
632,-1.4680151354,-2.0860650348,2
633,-1.0853845753,-0.3211699551,2
634,-0.6230805016,-1.1236197263,2
635,0.769492969,1.2886178065,1
636,0.7923489226,0.8318268726,1
637,2.1301539948,-0.4795414127,1
638,-0.3755735267,-0.0024666038,2
639,-1.3270013062,-0.8866157491,2
640,0.9355746917,2.5308908832,1
641,-0.3091167065,0.7340249333,2
642,-2.6199573353,-0.8553107085,2
643,1.8476920265,0.7568746827,1
644,0.3694709277,-3.5299620407,2
645,-1.5935978308,-1.0155833081,2
646,-0.9458146647,-1.1514694716,2
647,-2.5386871803,0.4468128457,2
648,0.8801069665,0.3856325625,1
649,1.2636303429,2.1051034889,1
650,-1.7581248148,-1.7192822868,2
651,0.8992171215,0.6011797408,1
652,0.0681625619,1.2829393455,1
653,0.9076839395,1.7998628479,1
654,0.7606144783,0.840103721,1
655,-0.5027718231,0.0741049164,2
656,1.7494474173,2.6078476757,1
657,0.6544467004,-1.2434152277,2
658,1.8470752375,-0.1687596062,1
659,-1.4088624147,-1.0799428615,2
660,-1.186337594,0.0223083947,2
661,2.7352856206,0.4062853701,1
662,-2.1879133008,-0.9508305061,2
663,-1.1183682735,-0.4093405165,2
664,1.3929786001,-1.2825839626,2
665,0.6229102618,0.3242094633,1
666,-0.190763198,0.7884101114,1
667,-0.7177498499,-0.1562947986,2
668,-0.2658079049,-0.5088396075,1
669,-0.4244078612,0.0833588293,1
670,0.7845290859,0.244467501,1
671,-2.1855873652,-2.4137313062,2
672,-1.4623598187,-1.7063934856,2
673,0.2581628084,1.6399089284,2
674,0.9670435007,-2.2484564007,2
675,-1.7075813696,-2.4764454704,2
676,-1.433946525,-2.1346249899,2
677,-0.7431331864,-1.494830993,2
678,-0.0451852924,-0.4019096044,1
679,0.9806587232,1.8422674637,1
680,-2.0484305114,-1.1704323745,2
681,0.1823904427,-0.5315396166,1
682,-1.1202456852,-1.7076305362,2
683,0.9115486101,0.7472618607,1
684,-0.1836182146,-0.9085776865,2
685,-1.4048787038,0.0400077727,2
686,-0.4335822137,-1.2036685332,2
687,-2.708630336,-2.6008226804,2
688,-0.7327910201,-0.5634970031,2
689,-0.1543387636,-1.5398247192,2
690,0.9420816675,-0.1084201414,1
691,-1.1429673766,0.1365853259,2
692,0.5982814854,-0.0345437265,1
693,-0.8541595597,0.1705664324,2
694,-0.1740814488,-1.1552780515,2
695,-0.0611622917,-0.050952021,2
696,-0.7644790551,-0.2693744148,2
697,-1.5043624914,-1.2006153525,2
698,2.7306576386,3.0014011022,1
699,1.98216471,1.5744229263,1
700,-1.9247981102,-1.6649255004,2
701,-0.7944491842,-1.2124926867,2
702,-2.6396496492,-1.1898888282,2
703,-0.6262523412,2.3321826479,1
704,-1.818657952,0.2949554795,2
705,-0.9668757719,0.5288985229,2
706,0.4354523054,2.931407097,1
707,2.2280147053,1.3158077496,1
708,1.0844556289,-0.9133704441,2
709,-0.0907952995,0.050233668,2
710,2.2603875813,1.6392181772,1
711,-0.1389738299,-0.3369831477,2
712,2.0935220281,0.8591395861,1
713,3.4617705502,2.3107283725,1
714,0.3059695863,1.596774867,1
715,-2.1980231416,0.0533032837,2
716,3.6159393264,0.8851476728,1
717,-1.5748683426,-1.0020666817,2
718,-2.2995243942,-1.9033801964,2
719,-0.0521095985,1.8615165838,1
720,-0.2519690085,-2.2682308055,2
721,-1.5404736098,-2.3536178967,2
722,0.6001102612,2.2714249002,1
723,-1.3073258502,-3.7127526251,2
724,-0.0865134445,-0.3955599317,2
725,-1.0580360197,-2.2000973218,2
726,-0.1205018975,0.0583861394,2
727,1.0852416004,1.3015623132,1
728,2.1541634745,1.0778120656,1
729,1.8166451751,1.5623090741,1
730,1.5163687778,1.2465488984,1
731,-0.280695748,-1.5345019958,2
732,-0.8337113586,-0.1700585442,1
733,0.89235373,1.1388577734,1
734,0.6155666935,0.4919234263,1
735,-2.5551168802,-0.3831307572,2
736,1.1801979717,-0.1042212929,1
737,-0.3837781302,-2.6216715404,2
738,-0.4289426625,-0.5509645229,2
739,0.3062729604,2.3384678575,1
740,1.3564475919,1.2696354753,1
741,-0.6040313947,-1.2939595554,2
742,2.8290589816,0.9802839421,1
743,-0.1183010648,2.1823657386,1
