a0,a1,id
612.294006,173.192001,328
355.113007,102.169998,329
228.218002,148.266998,330
558.505981,148.826996,331
185.067993,270.967987,332
375.664001,273.917999,333
165.121002,345.513000,334
67.906998,90.611000,335
288.796997,161.382996,336
235.466003,254.389999,337
665.776978,441.686005,338
433.845001,353.803986,339
673.594971,415.084991,340
128.035995,360.951996,341
560.612976,200.313004,342
523.039978,447.243011,343
485.294006,161.151993,344
444.571991,143.869995,345
316.298004,434.391998,346
402.773010,284.217987,347
539.406982,427.306000,348
68.055000,393.717987,349
521.958008,89.828003,350
131.722000,173.658997,351
40.112000,148.011002,352
358.221985,339.085999,353
509.088013,420.188995,354
24.009001,107.766998,355
315.852997,272.647003,356
642.843994,172.613998,357
510.980011,387.895996,358
456.320007,85.624001,359
454.712006,141.061996,360
381.389008,264.362000,361
68.998001,44.105999,362
137.136993,281.847992,363
367.864014,404.339996,364
310.859985,76.639999,365
240.369995,87.621002,366
198.516998,97.117996,367
618.663025,309.628998,368
233.964996,172.781998,369
409.411987,296.240997,370
268.402008,326.884003,371
57.223999,77.799004,372
253.723999,263.118011,373
466.089996,154.477997,374
138.531006,89.481003,375
349.174988,363.209015,376
464.197998,48.134998,377
655.112000,337.112000,378
274.649994,305.195007,379
231.348007,149.408005,380
514.020996,350.737000,381
653.344971,439.667999,382
324.541992,75.254997,383
670.314026,321.296997,384
525.236023,224.789993,385
406.260986,378.575989,386
328.294006,399.600006,387
65.650002,105.292000,388
537.830994,386.027008,389
88.382004,391.389008,390
67.466003,276.843994,391
476.229004,426.437988,392
229.302002,94.680000,393
78.622002,92.777000,394
290.497009,99.792999,395
153.878006,372.265991,396
557.546021,183.662994,397
30.152000,302.263000,398
438.148987,359.138000,399
440.808014,333.631989,400
534.401001,191.018005,401
36.111000,299.346985,402
84.956001,163.597000,403
639.867004,306.737000,404
144.095001,75.677002,405
454.322998,71.044998,406
259.006012,108.685997,407
249.354004,183.113998,408
302.552002,283.863007,409
541.992981,430.812012,410
328.027008,258.385010,411
218.354004,98.038002,412
659.577026,101.893997,413
210.802002,171.526001,414
57.030998,170.727005,415
258.354004,160.106003,416
535.715027,214.516998,417
548.895020,353.427002,418
600.762024,262.489990,419
138.190994,369.528015,420
238.824005,217.365997,421
248.820007,144.889999,422
117.363998,261.468994,423
146.826996,252.020004,424
422.298004,146.255997,425
153.636002,309.867004,426
530.757996,338.816010,427
206.397995,74.276001,428
32.810001,170.112000,429
610.783020,420.506989,430
65.958000,286.636993,431
310.510986,345.281006,432
487.299988,161.199005,433
239.447006,407.908997,434
291.156006,104.052002,435
631.588989,210.143997,436
571.997009,185.255005,437
100.069000,280.795013,438
409.072998,398.273987,439
35.236000,176.363998,440
568.807983,167.182999,441
538.963989,455.894989,442
496.016998,410.996002,443
280.691986,265.170013,444
461.053986,58.123001,445
58.445000,146.639999,446
128.432007,290.269012,447
154.330994,123.141998,448
256.127991,251.643005,449
343.101013,128.084000,450
39.911999,150.513000,451
666.825012,430.519012,452
21.462000,77.293999,453
63.834000,407.371002,454
647.169006,171.828003,455
217.671005,124.708000,456
601.317017,184.681000,457
354.291992,352.268005,458
97.968002,29.370001,459
7.798000,335.317993,460
337.036011,356.350006,461
70.635002,409.332001,462
52.622002,289.036987,463
606.388977,374.335999,464
681.163025,433.358002,465
683.671021,422.505005,466
552.331970,170.764999,467
604.734985,150.860992,468
233.996002,72.875999,469
643.419983,175.623993,470
137.783997,402.600006,471
489.923004,156.906998,472
312.424011,430.181000,473
272.368988,30.910000,474
41.459000,74.058998,475
637.520020,346.696014,476
554.197998,309.187012,477
383.688995,293.131989,478
643.382996,143.582001,479
595.015991,436.411987,480
173.621994,162.210999,481
216.906998,114.343002,482
662.197021,357.123993,483
619.559021,136.572006,484
396.144989,287.850006,485
537.479980,372.144012,486
193.875000,342.381989,487
625.698975,336.246002,488
28.163000,104.377998,489
354.631989,418.369995,490
637.875977,234.050003,491
578.749023,155.158005,492
262.704987,262.756012,493
271.326996,120.799004,494
53.695999,140.332993,495
675.021973,441.903992,496
211.126007,414.872986,497
291.239014,267.566986,498
418.200989,285.682007,499
144.727005,363.410004,500
146.688995,68.014000,501
56.216000,139.917999,502
423.317993,149.014999,503
58.500999,152.589996,504
458.558990,64.913002,505
394.864014,286.816010,506
118.109001,213.615005,507
656.648010,123.617996,508
304.612000,357.527008,509
497.729004,179.009995,510
462.196991,148.753006,511
176.488998,144.634995,512
608.171997,452.337006,513
33.796001,254.742004,514
115.486000,177.085007,515
611.828979,204.873001,516
661.827026,333.678009,517
219.500000,413.658997,518
445.592010,359.608002,519
459.976013,59.185001,520
515.737000,354.632996,521
69.353996,276.035004,522
30.549999,200.938004,523
104.567001,288.074005,524
540.018982,134.873001,525
261.032990,257.946014,526
116.117996,270.098999,527
329.838013,407.196014,528
388.661987,297.954010,529
266.255005,409.427002,530
429.359985,108.485001,531
316.522003,356.910004,532
212.570007,424.279999,533
70.260002,90.167999,534
593.078003,403.316986,535
321.473999,383.121002,536
156.063995,334.575989,537
175.639008,430.992004,538
517.895996,55.445999,539
93.419998,153.067993,540
173.811996,435.535004,541
578.695007,410.891998,542
411.562988,347.910004,543
27.452999,303.158997,544
97.228996,167.076004,545
476.851990,179.141006,546
179.783005,315.420013,547
16.223000,251.970993,548
554.689026,237.095993,549
408.576996,300.765015,550
92.035004,106.078003,551
465.438995,325.735992,552
449.596008,337.957001,553
414.526001,384.118988,554
658.523010,125.338997,555
551.945984,321.266998,556
628.755981,281.993988,557
160.227005,327.049011,558
306.480011,140.395004,559
522.469971,411.807007,560
215.738007,99.917000,561
617.012024,146.807007,562
247.634995,109.885002,563
570.135010,181.315994,564
537.072998,343.324005,565
567.218018,146.138000,566
544.398010,202.037003,567
535.007019,354.878998,568
238.095993,82.255997,569
328.156006,103.931000,570
40.938000,393.513000,571
429.500000,157.832001,572
665.200012,136.750000,573
273.786987,171.162994,574
679.984985,341.546997,575
441.286987,75.081001,576
70.071999,219.559006,577
423.536011,397.091003,578
358.660004,276.619995,579
493.109009,222.595001,580
112.874001,418.187988,581
597.882019,443.503998,582
288.790009,438.928009,583
447.425995,58.319000,584
572.426025,462.510986,585
137.681000,427.606995,586
258.924988,265.519989,587
63.058998,288.994995,588
255.317993,58.331001,589
281.143005,169.615005,590
173.899002,406.761993,591
184.904999,264.567993,592
437.489014,308.860992,593
176.628998,350.002014,594
272.958008,358.739014,595
188.835999,417.102997,596
635.244995,103.794998,597
332.428009,252.470993,598
575.153015,166.684998,599
28.910999,99.315002,600
639.625977,144.365997,601
487.128998,71.482002,602
303.842987,139.386993,603
618.075012,456.074005,604
624.702026,413.612000,605
154.880997,421.634003,606
176.865997,371.907013,607
620.955017,248.046997,608
72.602997,49.363998,609
188.617996,96.299004,610
684.414001,242.654999,611
29.804001,307.135010,612
117.400002,225.276001,613
472.289001,170.257996,614
382.580994,419.315002,615
555.840027,182.671997,616
339.920013,320.062012,617
548.479980,416.313995,618
124.597000,113.790001,619
156.770996,296.410004,620
154.257996,164.539993,621
331.933990,363.894012,622
270.471985,438.174011,623
565.859985,459.454010,624
279.119995,163.332001,625
439.256989,74.560997,626
625.301025,232.052994,627
639.198975,142.087997,628
549.065979,385.596985,629
365.873993,366.731995,630
377.140991,33.029999,631
560.664978,422.687012,632
669.760986,339.394989,633
431.372009,364.029999,634
167.942001,409.218994,635
204.162994,424.799988,636
508.425995,61.924000,637
127.968002,286.834015,638
295.398987,281.739990,639
250.442993,147.494003,640
44.139999,380.735992,641
571.289978,279.720001,642
337.829987,432.332001,643
323.888000,89.833000,644
102.459999,419.402008,645
301.722992,105.178001,646
446.471008,303.576996,647
353.395996,329.170013,648
262.822998,228.669998,649
444.988007,163.518005,650
561.731018,299.259003,651
624.854980,360.424011,652
51.570999,386.960999,653
168.675995,280.826996,654
150.819000,430.199005,655
104.766998,227.983002,656
633.843994,84.471001,657
576.538025,406.631989,658
248.813004,279.035004,659
626.671021,254.994995,660
69.746002,302.795990,661
44.477001,102.126999,662
612.250977,219.246994,663
423.694000,134.559998,664
502.584991,246.656998,665
105.453003,149.427994,666
450.641998,70.155998,667
46.813000,352.385010,668
105.157997,181.440002,669
541.955994,125.613998,670
554.132996,189.464005,671
674.367004,345.447998,672
61.714001,69.726997,673
642.867981,221.354004,674
274.175995,404.820007,675
565.289978,411.558990,676
395.410004,390.354004,677
108.851997,390.489014,678
205.093994,245.335999,679
447.102997,142.335999,680
605.976013,211.039993,681
370.247009,400.444000,682
393.157990,414.061005,683
571.523987,413.035004,684
336.718994,335.237000,685
285.916992,265.773010,686
99.057999,268.003998,687
523.963989,438.921997,688
437.015991,108.485001,689
251.358994,71.207001,690
625.544006,272.036011,691
623.372009,112.561996,692
343.033997,353.608002,693
601.658020,355.928009,694
261.696991,101.720001,695
305.816010,76.428001,696
568.804016,164.184998,697
598.784973,294.545013,698
672.455017,333.962006,699
326.088989,76.594002,700
639.757996,87.478996,701
410.708008,285.971985,702
135.501999,83.738998,703
217.774002,108.974998,704
538.195007,129.959000,705
231.061996,68.763000,706
65.550003,80.113998,707
214.916000,246.544006,708
460.333008,87.264000,709
231.442993,102.337997,710
282.247986,264.950989,711
32.117001,109.217003,712
550.481018,156.082001,713
645.726013,169.095001,714
118.325996,292.673004,715
331.139008,270.079010,716
420.985992,292.769012,717
667.984009,349.415009,718
545.117981,305.188995,719
628.612000,103.540001,720
376.122009,300.585999,721
329.545990,254.238007,722
328.291992,101.574997,723
90.343002,70.324997,724
449.315002,316.324005,725
159.005997,80.808998,726
315.127991,165.042007,727
559.987000,295.459991,728
15.110000,364.417999,729
269.717010,160.257996,730
207.354004,140.296005,731
340.227997,342.928986,732
656.952026,150.522995,733
489.031006,69.125000,734
216.757004,194.188995,735
645.841003,241.889008,736
588.025024,419.772003,737
326.563995,381.272003,738
321.053009,266.501007,739
376.100006,299.845001,740
502.743011,83.634003,741
446.130005,92.921997,742
292.218994,106.843002,743
518.846985,225.565002,744
602.489990,115.693001,745
437.638000,120.246002,746
550.489014,169.343002,747
96.237000,186.029007,748
241.729996,282.281006,749
509.192993,361.078003,750
61.027000,322.162994,751
38.411999,102.886002,752
87.907997,381.977997,753
640.127991,195.589005,754
513.344971,153.572998,755
501.143005,118.434998,756
497.407013,258.385986,757
156.841003,123.403000,758
272.609985,83.694000,759
140.806000,105.144997,760
535.768005,87.931999,761
194.451996,363.122986,762
264.144012,105.375000,763
502.451996,135.084000,764
463.971008,62.674999,765
331.738007,272.627991,766
551.456970,239.132004,767
329.897003,171.932999,768
532.861023,366.229004,769
637.681030,406.355988,770
18.958000,371.421997,771
308.959991,417.742004,772
127.350998,171.348999,773
620.145020,394.865997,774
48.585999,304.010010,775
524.507019,452.489014,776
551.221985,101.063004,777
264.302002,69.183998,778
643.814026,70.362000,779
37.978001,377.388000,780
365.976013,277.790009,781
493.311005,132.279999,782
94.069000,285.881012,783
37.458000,140.052994,784
176.322998,320.221008,785
109.017998,282.500000,786
613.729980,180.727005,787
107.994003,75.057999,788
629.250977,148.397995,789
266.924988,253.003006,790
281.859985,417.162994,791
485.006012,245.822998,792
142.751007,290.506012,793
497.582001,157.123001,794
540.606018,460.141998,795
522.236023,435.468994,796
227.535004,363.605011,797
170.740005,466.536011,798
558.075989,183.121002,799
32.216999,383.799988,800
536.620972,448.562988,801
654.086975,465.032990,802
614.034973,212.438995,803
231.649002,64.663002,804
158.962006,88.723000,805
125.738998,418.415985,806
600.872009,260.058014,807
223.710007,276.231995,808
318.380005,316.390015,809
118.477997,389.855988,810
44.773998,160.513000,811
65.627998,76.130997,812
261.427002,467.022003,813
118.361000,423.502991,814
156.522995,355.480988,815
94.662003,393.710999,816
398.127991,413.946014,817
133.171005,400.635010,818
47.563999,87.391998,819
196.876007,96.442001,820
123.000999,192.942001,821
423.127991,135.835007,822
490.376007,60.238998,823
653.458008,77.614998,824
111.848999,277.355011,825
318.515991,76.836998,826
376.001007,303.019012,827
561.164001,309.695007,828
425.748993,85.653000,829
590.716980,273.613007,830
327.009003,60.386002,831
29.863001,158.281006,832
484.632996,225.621994,833
126.307999,430.760010,834
114.166000,68.586998,835
71.834999,468.425995,836
649.947998,333.167999,837
615.640015,148.389008,838
301.065002,72.014000,839
301.920990,271.080994,840
349.998993,267.609985,841
33.428001,138.069000,842
271.532990,53.355999,843
568.921997,217.768997,844
176.647003,175.237000,845
162.910004,380.566986,846
578.552002,176.175995,847
306.347992,328.488007,848
406.476013,376.234985,849
354.041992,271.239990,850
359.970001,140.151001,851
138.957001,388.799011,852
301.562012,255.751007,853
491.700012,235.598007,854
464.897003,343.644012,855
597.122986,251.996994,856
168.091995,331.829987,857
32.216000,303.695007,858
268.808990,157.742004,859
157.632004,384.822998,860
559.416992,325.260010,861
439.040985,385.264008,862
543.895020,320.299988,863
330.790009,101.286003,864
276.247986,253.026001,865
313.929993,283.078003,866
152.639999,112.135002,867
285.061005,374.411987,868
301.041992,143.709000,869
674.895020,358.519989,870
570.648010,462.231995,871
531.364014,141.884995,872
157.923004,226.324005,873
235.505997,405.515015,874
649.896973,326.714996,875
343.006989,346.292999,876
209.552002,342.200989,877
98.257004,270.518005,878
321.181000,331.062988,879
319.171997,431.364014,880
615.843994,139.406006,881
35.126999,320.063995,882
566.338989,452.329987,883
243.072998,454.144989,884
311.420013,144.998993,885
143.621994,357.248993,886
423.173004,123.603996,887
560.380005,429.223999,888
32.414001,371.342987,889
332.697998,260.872986,890
118.494003,404.317993,891
427.385010,281.989014,892
182.479996,470.860992,893
357.929993,262.003998,894
589.452026,309.516998,895
548.843994,142.901001,896
556.419983,442.464996,897
193.835007,273.964996,898
391.388000,211.356995,899
652.023987,349.985992,900
651.466980,439.441986,901
501.010010,56.181999,902
446.989014,60.667999,903
151.302002,412.161011,904
609.700989,171.227005,905
111.487999,393.994995,906
642.546021,407.834991,907
129.550003,345.552002,908
162.007996,73.113998,909
293.697998,174.442993,910
182.820007,262.859985,911
453.824005,56.455002,912
561.513000,407.343994,913
470.670013,329.649994,914
653.791016,453.915009,915
566.252014,376.006012,916
244.632996,164.615005,917
642.737976,349.950989,918
615.148987,287.348999,919
114.203003,173.901993,920
574.690979,436.981995,921
308.653992,346.355011,922
340.752991,266.794006,923
566.208984,304.914001,924
619.372986,178.822006,925
327.933990,435.674988,926
614.940002,155.576996,927
655.028015,110.553001,928
662.413025,418.669006,929
228.529007,280.138000,930
154.367996,282.101013,931
297.381989,85.728996,932
447.145996,356.751007,933
221.889008,249.483994,934
613.794006,428.565002,935
574.810974,277.845001,936
436.160004,99.510002,937
437.222992,89.015999,938
113.246002,69.092003,939
274.811005,270.851013,940
270.226990,72.955002,941
459.612000,353.614990,942
607.416016,188.376999,943
77.044998,164.914993,944
177.945007,173.751999,945
281.891998,246.804001,946
217.514999,147.199005,947
473.184998,235.903000,948
255.876999,411.838989,949
302.044006,102.431000,950
497.048004,88.247002,951
619.976013,390.391998,952
77.896004,166.356003,953
505.604004,80.586998,954
507.252014,354.371002,955
287.368988,434.235992,956
194.804001,325.130005,957
532.534973,124.962997,958
313.496002,50.557999,959
333.868011,312.928009,960
583.333984,434.196014,961
557.293030,465.752014,962
131.330994,362.040985,963
450.714996,341.359985,964
642.715027,24.195000,965
130.994995,408.988007,966
570.489990,381.540009,967
61.591999,402.351013,968
545.450012,137.990997,969
132.427002,417.566010,970
163.835007,319.752991,971
188.238998,258.147003,972
624.719971,96.987999,973
601.999023,319.717987,974
235.718002,168.427002,975
533.736023,319.194000,976
370.523987,259.580994,977
284.233002,167.729004,978
169.276993,471.550995,979
46.882999,367.903992,980
327.372009,370.600006,981
448.256012,228.319000,982
382.717010,318.751007,983
244.005997,266.403015,984
172.348999,160.035004,985
221.867996,175.617996,986
24.809999,161.423004,987
129.098007,94.200996,988
536.335999,125.359001,989
333.834015,319.083008,990
508.947998,215.783005,991
124.917000,416.612000,992
428.643005,146.550995,993
461.247986,368.246002,994
113.533997,112.146004,995
331.479004,158.473007,996
172.776001,173.341003,997
233.212997,181.654999,998
456.451996,70.103996,999
279.993988,430.949005,1000
528.375977,135.248993,1001
563.755981,313.532990,1002
602.413025,194.268997,1003
103.212997,177.054001,1004
569.591003,367.880005,1005
71.598000,102.415001,1006
111.065002,283.924988,1007
26.872999,170.354996,1008
525.190979,87.662003,1009
273.683990,164.649002,1010
87.222000,157.335007,1011
287.026001,144.792007,1012
481.980011,327.834015,1013
382.796997,290.976990,1014
552.818970,303.341003,1015
285.114014,177.119003,1016
153.223999,430.683014,1017
444.596985,345.322998,1018
209.018997,344.023987,1019
351.915985,358.787994,1020
76.828003,153.210007,1021
523.702026,126.336998,1022
41.766998,179.408005,1023
657.947998,263.916992,1024
105.872002,76.864998,1025
270.420013,325.679993,1026
75.863998,370.152008,1027
377.807007,412.424011,1028
315.559998,313.355011,1029
529.140015,298.157013,1030
216.906998,378.682007,1031
249.533005,260.118011,1032
226.285995,432.519989,1033
58.375000,401.907990,1034
32.333000,274.730988,1035
245.753006,269.661987,1036
354.276001,266.098999,1037
564.984985,466.010010,1038
265.566010,436.523987,1039
503.531006,297.326996,1040
612.879028,258.661011,1041
84.085999,176.785995,1042
320.515991,87.992996,1043
73.022003,264.592010,1044
301.790985,345.386993,1045
293.678009,273.285004,1046
207.175995,210.695007,1047
160.548004,255.416000,1048
442.157013,311.945007,1049
489.078003,161.763000,1050
672.278015,438.864014,1051
565.997009,441.990997,1052
496.216003,415.569000,1053
261.516998,243.820999,1054
636.494995,129.319000,1055
431.209015,147.042999,1056
535.830994,439.656006,1057
268.028992,99.763000,1058
587.963013,289.109985,1059
592.762024,290.513000,1060
236.880997,178.498001,1061
362.238007,267.716003,1062
585.596008,282.105011,1063
66.769997,366.289001,1064
216.153000,132.516006,1065
500.019989,138.520004,1066
132.061996,338.832001,1067
585.280029,294.417999,1068
648.854980,454.813995,1069
65.089996,167.947998,1070
57.476002,175.723007,1071
32.723000,86.389000,1072
324.230011,378.954010,1073
282.054993,71.641998,1074
373.096985,340.763000,1075
656.533997,127.134003,1076
195.906006,144.188995,1077
376.471985,433.039001,1078
305.040985,250.498001,1079
563.450012,433.303009,1080
64.557999,377.101990,1081
309.118988,321.985992,1082
104.682999,452.032990,1083
114.202003,227.639008,1084
670.507996,428.309998,1085
70.422997,375.893005,1086
613.565979,296.425995,1087
427.467010,105.628998,1088
504.683990,118.564003,1089
645.026978,443.565002,1090
637.439026,318.289001,1091
634.971985,268.941010,1092
237.710999,415.536987,1093
561.010986,278.402008,1094
220.416000,256.351013,1095
153.865997,360.056000,1096
216.279007,430.358002,1097
345.423004,339.683014,1098
44.414001,181.393005,1099
218.970993,97.700996,1100
111.591003,270.011993,1101
364.721985,417.610992,1102
658.924011,398.066986,1103
150.692993,418.420990,1104
602.372986,453.471985,1105
627.213989,424.186005,1106
583.817993,296.593994,1107
641.974976,309.856995,1108
501.717010,341.031006,1109
534.666992,379.769989,1110
125.990997,73.056000,1111
582.758972,275.959015,1112
23.087000,331.747009,1113
636.544006,250.753006,1114
116.023003,401.087006,1115
661.619995,150.406998,1116
54.673000,76.752998,1117
77.167000,169.544998,1118
221.356995,257.312988,1119
331.308990,430.457001,1120
635.148010,78.228996,1121
513.606995,120.024002,1122
504.421997,340.161987,1123
111.308998,162.809006,1124
97.557999,259.507996,1125
629.862976,273.309998,1126
608.911011,199.544006,1127
515.357971,119.684998,1128
132.483994,72.434998,1129
43.855000,302.149994,1130
216.292007,437.391998,1131
130.283997,73.427002,1132
637.968994,211.983002,1133
318.411011,345.201996,1134
160.335999,275.217010,1135
620.473022,383.062012,1136
31.101999,253.695007,1137
659.755981,427.829010,1138
22.937000,156.423004,1139
286.132996,182.039993,1140
302.041992,274.351013,1141
573.663025,462.704987,1142
289.186005,80.511002,1143
137.473007,270.144012,1144
616.901001,455.846985,1145
109.252998,269.567993,1146
523.466003,67.773003,1147
46.757999,163.164001,1148
608.580017,199.304001,1149
438.428986,344.760010,1150
293.119995,139.994003,1151
537.348022,407.273010,1152
