id, a0, a1, class
262,13.58329,7.91487,1
263,13.61271,7.99933,1
264,13.64056,8.084511,1
265,13.66683,8.170391,1
266,13.69152,8.256936,1
267,13.7146,8.344118,1
268,13.73605,8.431907,1
269,13.75587,8.520271,1
270,10.49883,10.03243,1
271,13.77403,8.609181,1
272,13.79053,8.698606,1
273,13.80535,8.788513,1
274,13.81848,8.878873,1
275,13.8299,8.9696524,1
276,13.83962,9.0608196,1
277,13.84761,9.152342,1
278,13.85386,9.244187,1
279,13.85837,9.336322,1
280,13.86113,9.428714,1
281,10.48723,10.06632,1
282,13.86213,9.521329,1
283,13.86136,9.614133,1
284,13.85882,9.707093,1
285,13.8545,9.800175,1
286,13.84838,9.893344,1
287,13.84048,9.986567,1
288,13.83079,10.07981,1
289,13.81929,10.17304,1
290,13.806,10.26621,1
291,13.7909,10.3593,1
292,10.47488,10.10015,1
293,13.77399,10.45227,1
294,13.75528,10.54508,1
295,13.73477,10.63771,1
296,13.71244,10.73011,1
297,13.68832,10.82225,1
298,13.66239,10.91409,1
299,13.63466,11.0056,1
300,13.60514,11.09674,1
301,13.57382,11.18748,1
302,13.54071,11.27779,1
303,10.46179,10.13388,1
304,13.50583,11.36762,1
305,13.46916,11.45694,1
306,13.43073,11.54573,1
307,13.39054,11.63393,1
308,13.34859,11.72152,1
309,13.30489,11.80847,1
310,13.25946,11.89473,1
311,13.21231,11.98028,1
312,13.16344,12.06507,1
313,13.11287,12.14908,1
314,10.44794,10.16751,1
315,13.06061,12.23227,1
316,13.00667,12.3146,1
317,12.95107,12.39605,1
318,12.89381,12.47658,1
319,12.83493,12.55616,1
320,12.77442,12.63474,1
321,12.71231,12.71231,1
322,12.64862,12.78883,1
323,12.58335,12.86426,1
324,12.51654,12.93857,1
325,10.43334,10.20101,1
326,12.4482,13.01173,1
327,12.37835,13.08372,1
328,12.307,13.1545,1
329,12.23419,13.22403,1
330,12.15993,13.29229,1
331,12.08424,13.35925,1
332,12.00715,13.42488,1
333,11.92867,13.48915,1
334,11.84885,13.55203,1
335,11.76768,13.61349,1
336,10.41799,10.23438,1
337,11.68522,13.67351,1
338,11.60147,13.73206,1
339,11.51647,13.7891,1
340,11.43024,13.84462,1
341,11.34281,13.89859,1
342,11.2542,13.95098,1
343,11.16446,14.00176,1
344,11.07359,14.05092,1
345,10.98165,14.09843,1
346,10.88864,14.14426,1
347,10.52755,9.0864734,1
348,10.40189,10.2676,1
349,10.79462,14.1884,1
350,10.69959,14.23081,1
351,10.60361,14.27148,1
352,10.50669,14.31039,1
353,10.40888,14.34752,1
354,10.3102,14.38284,1
355,10.2107,14.41634,1
356,10.11039,14.44799,1
357,10.00932,14.47779,1
358,9.907515,14.50571,1
359,10.38504,10.30064,1
360,9.80502,14.53173,1
361,9.701866,14.55584,1
362,9.598089,14.57803,1
363,9.493724,14.59827,1
364,9.388808,14.61656,1
365,9.283378,14.63288,1
366,9.177471,14.64721,1
367,9.0711238,14.65955,1
368,8.9643746,14.66989,1
369,8.857261,14.67821,1
370,10.36744,10.3335,1
371,8.749821,14.6845,1
372,8.642094,14.68875,1
373,8.534118,14.69096,1
374,8.425931,14.69112,1
375,8.317573,14.68922,1
376,8.209084,14.68525,1
377,8.100502,14.67921,1
378,7.99187,14.67109,1
379,7.88322,14.66089,1
380,7.7746,14.64861,1
381,10.34909,10.36615,1
382,7.66605,14.63424,1
383,7.5576,14.61778,1
384,7.4493,14.59923,1
385,7.34119,14.5786,1
386,7.2333,14.55587,1
387,7.12569,14.53105,1
388,7.01838,14.50415,1
389,6.91143,14.47517,1
390,6.80486,14.4441,1
391,6.69872,14.41096,1
392,10.32999,10.39858,1
393,6.59306,14.37575,1
394,6.4879,14.33848,1
395,6.3833,14.29915,1
396,6.27929,14.25777,1
397,6.17591,14.21435,1
398,6.0732,14.16889,1
399,5.9712,14.12142,1
400,5.86996,14.07193,1
401,5.76951,14.02044,1
402,5.66988,13.96696,1
403,10.31015,10.43078,1
404,5.57113,13.91151,1
405,5.47329,13.8541,1
406,5.37639,13.79474,1
407,5.28049,13.73346,1
408,5.1856,13.67025,1
409,5.09178,13.60515,1
410,4.99906,13.53817,1
411,4.90748,13.46933,1
412,4.81708,13.39864,1
413,4.72789,13.32614,1
414,10.28956,10.46272,1
415,4.63995,13.25183,1
416,4.55329,13.17574,1
417,4.46796,13.09789,1
418,4.38398,13.0183,1
419,4.3014,12.93701,1
420,4.22024,12.85402,1
421,4.14055,12.76938,1
422,4.06235,12.68309,1
423,3.98568,12.5952,1
424,3.91057,12.50572,1
425,10.26823,10.49439,1
426,3.83705,12.41469,1
427,3.76517,12.32213,1
428,3.69494,12.22807,1
429,3.6264,12.13254,1
430,3.55958,12.03557,1
431,3.4945,11.93719,1
432,3.43121,11.83744,1
433,3.36972,11.73634,1
434,3.31007,11.63394,1
435,3.25229,11.53025,1
436,10.24616,10.52577,1
437,3.19639,11.42532,1
438,3.14241,11.31918,1
439,3.09037,11.21187,1
440,3.0403,11.10342,1
441,2.99222,10.99386,1
442,2.94616,10.88324,1
443,2.90213,10.77159,1
444,2.86017,10.65895,1
445,2.82029,10.54536,1
446,2.78252,10.43085,1
447,10.22336,10.55685,1
448,2.74687,10.31546,1
449,2.71336,10.19924,1
450,2.68202,10.08222,1
451,2.65286,9.964448,1
452,2.62589,9.845959,1
453,2.60114,9.726795,1
454,2.57863,9.606999,1
455,2.55835,9.486611,1
456,2.54034,9.365675,1
457,2.5246,9.244232,1
458,10.53562,9.116003,1
459,10.19983,10.58761,1
460,2.51115,9.122326,1
461,10.17557,10.61803,1
462,10.15059,10.6481,1
463,10.12489,10.6778,1
464,10.09848,10.70712,1
465,10.07136,10.73603,1
466,10.04353,10.76452,1
467,10.01502,10.79258,1
468,9.985813,10.82018,1
469,9.955926,10.84732,1
470,10.54312,9.145868,1
471,9.925365,10.87398,1
472,9.894136,10.90014,1
473,9.86225,10.92578,1
474,9.829712,10.95089,1
475,9.796533,10.97546,1
476,9.762721,10.99946,1
477,9.728287,11.02289,1
478,9.693238,11.04573,1
479,9.657587,11.06797,1
480,9.621342,11.08958,1
481,10.55003,9.176056,1
482,9.584515,11.11055,1
483,9.547118,11.13088,1
484,9.509161,11.15055,1
485,9.470656,11.16954,1
486,9.431615,11.18783,1
487,9.392052,11.20542,1
488,9.351978,11.2223,1
489,9.311406,11.23844,1
490,9.270351,11.25384,1
491,9.228825,11.26849,1
492,10.55635,9.206556,1
493,9.186843,11.28237,1
494,9.144418,11.29546,1
495,9.101566,11.30777,1
496,9.0583018,11.31927,1
497,9.0146397,11.32995,1
498,8.9705955,11.33982,1
499,8.9261847,11.34884,1
500,8.881423,11.35702,1
501,8.836328,11.36434,1
502,8.790914,11.3708,1
503,10.56207,9.237356,1
504,8.745199,11.37638,1
505,8.6992,11.38108,1
506,8.652934,11.38488,1
507,8.606418,11.38778,1
508,8.55967,11.38977,1
509,8.512708,11.39085,1
510,8.465549,11.391,1
511,8.418212,11.39021,1
512,8.370716,11.38849,1
513,8.323079,11.38583,1
514,15.48885,8.877674,2
515,7.5,9,2
516,7.49027,8.9715389,2
517,7.48108,8.9427109,2
518,7.47245,8.9135266,2
519,7.46438,8.883997,2
520,7.45688,8.854132,2
521,7.44997,8.823944,2
522,7.44365,8.793444,2
523,7.43793,8.762644,2
524,7.43283,8.731555,2
525,7.42834,8.70019,2
526,7.42448,8.668561,2
527,7.42127,8.636681,2
528,7.41869,8.604563,2
529,7.41677,8.57222,2
530,7.41552,8.539665,2
531,7.41492,8.506911,2
532,7.41501,8.473972,2
533,7.41578,8.440863,2
534,7.41723,8.407597,2
535,7.41938,8.374188,2
536,7.42223,8.340651,2
537,7.42579,8.307001,2
538,7.43005,8.273252,2
539,7.43503,8.239419,2
540,7.44074,8.205517,2
541,7.44717,8.171561,2
542,7.45433,8.137567,2
543,7.46222,8.103551,2
544,7.47084,8.069527,2
545,7.48021,8.035512,2
546,7.49032,8.001521,2
547,7.50117,7.96757,2
548,7.51277,7.93368,2
549,7.52512,7.89985,2
550,7.53821,7.86612,2
551,7.55206,7.83249,2
552,7.56666,7.79899,2
553,7.58201,7.76562,2
554,7.59811,7.7324,2
555,7.61496,7.69936,2
556,7.63256,7.6665,2
557,7.65091,7.63385,2
558,7.67001,7.60142,2
559,7.68985,7.56922,2
560,7.71044,7.53728,2
561,7.73177,7.50561,2
562,7.75384,7.47423,2
563,7.77664,7.44315,2
564,7.80017,7.41239,2
565,7.82443,7.38197,2
566,7.84941,7.3519,2
567,7.87511,7.3222,2
568,7.90152,7.29288,2
569,7.92864,7.26397,2
570,7.95647,7.23548,2
571,7.98498,7.20742,2
572,8.014187,7.17982,2
573,8.044074,7.15268,2
574,8.074635,7.12602,2
575,8.105864,7.09986,2
576,8.13775,7.07422,2
577,8.170288,7.04911,2
578,8.203467,7.02454,2
579,8.237279,7.00054,2
580,8.271713,6.97711,2
581,8.306762,6.95427,2
582,8.342413,6.93203,2
583,8.378658,6.91042,2
584,8.415485,6.88945,2
585,8.452882,6.86912,2
586,8.490839,6.84945,2
587,8.529344,6.83046,2
588,8.568385,6.81217,2
589,8.607948,6.79458,2
590,8.648022,6.7777,2
591,8.688594,6.76156,2
592,8.729649,6.74616,2
593,8.771175,6.73151,2
594,8.813157,6.71763,2
595,8.855582,6.70454,2
596,8.898434,6.69223,2
597,8.9416982,6.68073,2
598,8.9853603,6.67005,2
599,9.0294045,6.66018,2
600,9.0738153,6.65116,2
601,9.118577,6.64298,2
602,9.163672,6.63566,2
603,9.209086,6.6292,2
604,9.254801,6.62362,2
605,9.3008,6.61892,2
606,9.347066,6.61512,2
607,9.393582,6.61222,2
608,9.44033,6.61023,2
609,9.487292,6.60915,2
610,9.534451,6.609,2
611,9.581788,6.60979,2
612,9.629284,6.61151,2
613,9.676921,6.61417,2
614,9.72468,6.61779,2
615,9.772542,6.62236,2
616,9.820489,6.62789,2
617,9.8685,6.63439,2
618,9.916557,6.64186,2
619,9.964639,6.6503,2
620,10.01273,6.65973,2
621,10.0608,6.67013,2
622,10.10884,6.68152,2
623,10.15683,6.69389,2
624,10.20474,6.70725,2
625,10.25256,6.7216,2
626,10.30026,6.73695,2
627,10.34783,6.75328,2
628,10.39524,6.77061,2
629,10.44248,6.78893,2
630,10.48952,6.80824,2
631,10.53634,6.82854,2
632,10.58293,6.84983,2
633,10.62925,6.87211,2
634,10.6753,6.89537,2
635,10.72104,6.91961,2
636,10.76647,6.94484,2
637,10.81155,6.97104,2
638,10.85627,6.99821,2
639,10.90061,7.02635,2
640,10.94454,7.05546,2
641,10.98805,7.08552,2
642,11.03112,7.11653,2
643,11.07372,7.14849,2
644,11.11583,7.18138,2
645,11.15744,7.21521,2
646,11.19852,7.24997,2
647,11.23905,7.28564,2
648,11.27902,7.32222,2
649,11.3184,7.35969,2
650,11.35718,7.39806,2
651,11.39533,7.43731,2
652,11.43284,7.47743,2
653,11.46968,7.51841,2
654,11.50583,7.56025,2
655,11.54129,7.60291,2
656,11.57602,7.64641,2
657,11.61002,7.69072,2
658,11.64325,7.73583,2
659,11.67571,7.78174,2
660,11.70738,7.82841,2
661,11.73823,7.87585,2
662,11.76825,7.92404,2
663,11.79743,7.97296,2
664,11.82574,8.022605,2
665,11.85317,8.072949,2
666,11.8797,8.123981,2
667,11.90532,8.175685,2
668,11.93001,8.228045,2
669,11.95376,8.281043,2
670,11.97655,8.334663,2
671,11.99836,8.388887,2
672,12.01918,8.443698,2
673,12.03899,8.499078,2
674,12.05779,8.555007,2
675,12.07556,8.611467,2
676,12.09228,8.668439,2
677,12.10794,8.725904,2
678,12.12253,8.783842,2
679,12.13603,8.842233,2
680,12.14845,8.9010561,2
681,12.15975,8.9602913,2
682,12.16994,9.0199176,2
683,12.179,9.0799137,2
684,12.18692,9.140258,2
685,12.19369,9.20093,2
686,12.1993,9.261906,2
687,12.20374,9.323165,2
688,12.20701,9.384684,2
689,12.2091,9.446441,2
690,12.20999,9.508412,2
691,12.20968,9.570575,2
692,12.20817,9.632907,2
693,12.20544,9.695383,2
694,12.20149,9.757981,2
695,12.19632,9.820677,2
696,12.18993,9.883446,2
697,12.18229,9.946264,2
698,12.17342,10.00911,2
699,12.16331,10.07195,2
700,12.15195,10.13477,2
701,12.13935,10.19754,2
702,12.12549,10.26024,2
703,12.11038,10.32284,2
704,12.09402,10.38532,2
705,12.07641,10.44765,2
706,12.05755,10.50981,2
707,12.03743,10.57176,2
708,12.01605,10.6335,2
709,11.99343,10.69498,2
710,11.96956,10.75619,2
711,11.94444,10.8171,2
712,11.91808,10.87769,2
713,11.89047,10.93793,2
714,11.86163,10.99779,2
715,11.83156,11.05725,2
716,11.80026,11.11628,2
717,11.76774,11.17487,2
718,11.734,11.23297,2
719,11.69905,11.29058,2
720,11.66289,11.34766,2
721,11.62555,11.40418,2
722,11.58701,11.46014,2
723,11.5473,11.51549,2
724,11.50641,11.57021,2
725,11.46437,11.62429,2
726,11.42118,11.67769,2
727,11.37684,11.73039,2
728,11.33138,11.78237,2
729,11.2848,11.8336,2
730,11.23711,11.88407,2
731,11.18833,11.93374,2
732,11.13847,11.98259,2
733,11.08755,12.0306,2
734,11.03557,12.07775,2
735,10.98256,12.12401,2
736,10.92852,12.16937,2
737,10.87348,12.2138,2
738,10.81744,12.25727,2
739,10.76043,12.29977,2
740,10.70246,12.34127,2
741,10.64356,12.38176,2
742,10.58372,12.42122,2
743,10.52299,12.45961,2
744,10.46136,12.49693,2
745,10.39887,12.53315,2
746,10.33554,12.56826,2
747,10.27137,12.60222,2
748,10.2064,12.63504,2
749,10.14064,12.66668,2
750,10.07412,12.69713,2
751,10.00685,12.72637,2
752,9.938859,12.75439,2
753,9.870171,12.78116,2
754,9.800806,12.80668,2
755,9.730787,12.83092,2
756,9.660139,12.85387,2
757,9.588884,12.87551,2
758,9.517048,12.89584,2
759,9.444654,12.91483,2
760,9.371728,12.93247,2
761,9.298294,12.94875,2
762,9.224379,12.96365,2
763,9.150007,12.97717,2
764,9.0752053,12.98929,2
765,9,13,2
766,8.9244178,13.00929,2
767,8.848485,13.01714,2
768,8.77223,13.02356,2
769,8.69568,13.02852,2
770,8.618861,13.03203,2
771,8.541803,13.03406,2
772,8.464533,13.03462,2
773,8.38708,13.0337,2
774,8.309471,13.03129,2
775,8.231737,13.02738,2
776,8.153905,13.02197,2
777,8.076004,13.01505,2
778,7.99807,13.00662,2
779,7.92012,12.99668,2
780,7.84219,12.98522,2
781,7.76431,12.97224,2
782,7.68651,12.95773,2
783,7.60881,12.9417,2
784,7.53126,12.92414,2
785,7.45388,12.90506,2
786,7.37669,12.88445,2
787,7.29973,12.86232,2
788,7.22304,12.83866,2
789,7.14663,12.81348,2
790,7.07054,12.78678,2
791,6.9948,12.75856,2
792,6.91944,12.72883,2
793,6.84449,12.69759,2
794,6.76998,12.66485,2
795,6.69594,12.63061,2
796,6.62241,12.59488,2
797,6.5494,12.55766,2
798,6.47695,12.51897,2
799,6.40509,12.4788,2
800,6.33385,12.43717,2
801,6.26327,12.3941,2
802,6.19336,12.34957,2
803,6.12415,12.30362,2
804,6.05569,12.25625,2
805,5.98799,12.20746,2
806,5.92109,12.15728,2
807,5.85501,12.10571,2
808,5.78979,12.05277,2
809,5.72544,11.99848,2
810,5.66201,11.94284,2
811,5.59951,11.88587,2
812,5.53797,11.82759,2
813,5.47743,11.76801,2
814,5.4179,11.70715,2
815,5.35942,11.64503,2
816,5.30202,11.58167,2
817,5.24571,11.51708,2
818,5.19052,11.45128,2
819,5.13649,11.38429,2
820,5.08362,11.31614,2
821,5.03196,11.24684,2
822,4.98152,11.17641,2
823,4.93233,11.10488,2
824,4.88442,11.03226,2
825,4.8378,10.95858,2
826,4.79249,10.88387,2
827,4.74853,10.80815,2
828,4.70593,10.73143,2
829,4.66471,10.65375,2
830,4.6249,10.57513,2
831,4.58652,10.4956,2
832,4.54959,10.41517,2
833,4.51412,10.33389,2
834,4.48014,10.25177,2
835,4.44766,10.16884,2
836,4.41671,10.08513,2
837,4.38729,10.00067,2
838,4.35944,9.915489,2
839,4.33317,9.829609,2
840,4.30848,9.743064,2
841,4.2854,9.655882,2
842,4.26395,9.568093,2
843,4.24413,9.479729,2
844,4.22597,9.390819,2
845,4.20947,9.301394,2
846,4.19465,9.211487,2
847,4.18152,9.121127,2
848,4.1701,9.0303476,2
849,4.16038,8.9391804,2
850,4.15239,8.847658,2
851,4.14614,8.755813,2
852,4.14163,8.663678,2
853,4.13887,8.571286,2
854,4.13787,8.478671,2
855,4.13864,8.385867,2
856,4.14118,8.292907,2
857,4.1455,8.199825,2
858,4.15162,8.106656,2
859,4.15952,8.013433,2
860,4.16921,7.92019,2
861,4.18071,7.82696,2
862,4.194,7.73379,2
863,4.2091,7.6407,2
864,4.22601,7.54773,2
865,4.24472,7.45492,2
866,4.26523,7.36229,2
867,4.28756,7.26989,2
868,4.31168,7.17775,2
869,4.33761,7.08591,2
870,4.36534,6.9944,2
871,4.39486,6.90326,2
872,4.42618,6.81252,2
873,4.45929,6.72221,2
874,4.49417,6.63238,2
875,4.53084,6.54306,2
876,4.56927,6.45427,2
877,4.60946,6.36607,2
878,4.65141,6.27848,2
879,4.69511,6.19153,2
880,4.74054,6.10527,2
881,4.78769,6.01972,2
882,4.83656,5.93493,2
883,4.88713,5.85092,2
884,4.93939,5.76773,2
885,4.99333,5.6854,2
886,5.04893,5.60395,2
887,5.10619,5.52342,2
888,5.16507,5.44384,2
889,5.22558,5.36526,2
890,5.28769,5.28769,2
891,5.35138,5.21117,2
892,5.41665,5.13574,2
893,5.48346,5.06143,2
894,5.5518,4.98827,2
895,5.62165,4.91628,2
896,5.693,4.8455,2
897,5.76581,4.77597,2
898,5.84007,4.70771,2
899,5.91576,4.64075,2
900,5.99285,4.57512,2
901,6.07133,4.51085,2
902,6.15115,4.44797,2
903,6.23232,4.38651,2
904,6.31478,4.32649,2
905,6.39853,4.26794,2
906,6.48353,4.2109,2
907,6.56976,4.15538,2
908,6.65719,4.10141,2
909,6.7458,4.04902,2
910,6.83554,3.99824,2
911,6.92641,3.94908,2
912,7.01835,3.90157,2
913,7.11136,3.85574,2
914,7.20538,3.8116,2
915,7.30041,3.76919,2
916,7.39639,3.72852,2
917,7.49331,3.68961,2
918,7.59112,3.65248,2
919,7.6898,3.61716,2
920,7.7893,3.58366,2
921,7.88961,3.55201,2
922,7.99068,3.52221,2
923,8.092485,3.49429,2
924,8.19498,3.46827,2
925,8.298134,3.44416,2
926,8.401911,3.42197,2
927,8.506276,3.40173,2
928,8.611192,3.38344,2
929,8.716622,3.36712,2
930,8.822529,3.35279,2
931,8.9288762,3.34045,2
932,9.0356254,3.33011,2
933,9.142739,3.32179,2
934,9.250179,3.3155,2
935,9.357906,3.31125,2
936,9.465882,3.30904,2
937,9.574069,3.30888,2
938,9.682427,3.31078,2
939,9.790916,3.31475,2
940,9.899498,3.32079,2
941,10.00813,3.32891,2
942,10.11678,3.33911,2
943,10.2254,3.35139,2
944,10.33395,3.36576,2
945,10.4424,3.38222,2
946,10.5507,3.40077,2
947,10.65881,3.4214,2
948,10.7667,3.44413,2
949,10.87431,3.46895,2
950,10.98162,3.49585,2
951,11.08857,3.52483,2
952,11.19514,3.5559,2
953,11.30128,3.58904,2
954,11.40694,3.62425,2
955,11.5121,3.66152,2
956,11.6167,3.70085,2
957,11.72071,3.74223,2
958,11.82409,3.78565,2
959,11.9268,3.83111,2
960,12.0288,3.87858,2
961,12.13004,3.92807,2
962,12.23049,3.97956,2
963,12.33012,4.03304,2
964,12.42887,4.08849,2
965,12.52671,4.1459,2
966,12.62361,4.20526,2
967,12.71951,4.26654,2
968,12.8144,4.32975,2
969,12.90822,4.39485,2
970,13.00094,4.46183,2
971,13.09252,4.53067,2
972,13.18292,4.60136,2
973,13.27211,4.67386,2
974,13.36005,4.74817,2
975,13.44671,4.82426,2
976,13.53204,4.90211,2
977,13.61602,4.9817,2
978,13.6986,5.06299,2
979,13.77976,5.14598,2
980,13.85945,5.23062,2
981,13.93765,5.31691,2
982,14.01432,5.4048,2
983,14.08943,5.49428,2
984,14.16295,5.58531,2
985,14.23483,5.67787,2
986,14.30506,5.77193,2
987,14.3736,5.86746,2
988,14.44042,5.96443,2
989,14.5055,6.06281,2
990,14.56879,6.16256,2
991,14.63028,6.26366,2
992,14.68993,6.36606,2
993,14.74771,6.46975,2
994,14.80361,6.57468,2
995,14.85759,6.68082,2
996,14.90963,6.78813,2
997,14.9597,6.89658,2
998,15.00778,7.00614,2
999,15.05384,7.11676,2
1000,15.09787,7.22841,2
1001,15.13983,7.34105,2
1002,15.17971,7.45464,2
1003,15.21748,7.56915,2
1004,15.25313,7.68454,2
1005,15.28664,7.80076,2
1006,15.31798,7.91778,2
1007,15.34714,8.035552,2
1008,15.37411,8.154041,2
1009,15.39886,8.273205,2
1010,15.42137,8.393001,2
