a0,a1,id
326.053986,101.658997,754
715.161987,41.625000,755
355.335999,78.824997,756
528.828979,106.746002,757
65.156998,103.505997,758
649.179993,122.678001,759
500.197998,84.016998,760
334.226013,38.354000,761
252.632996,124.533997,762
58.471001,70.245003,763
519.390015,52.062000,764
317.549988,46.595001,765
126.072998,88.698997,766
649.450989,42.116001,767
579.245972,85.838997,768
214.740005,115.403000,769
160.960999,147.722000,770
54.808998,80.825996,771
636.127014,113.041000,772
226.511993,33.240002,773
780.914978,43.452999,774
574.367981,64.304001,775
332.252991,111.678001,776
496.161987,47.023998,777
224.091995,83.587997,778
242.925003,85.598999,779
739.591980,42.147999,780
504.071991,58.895000,781
44.099998,57.952000,782
356.085999,45.153000,783
590.002991,67.082001,784
373.480011,108.517998,785
374.941010,59.912998,786
240.397995,109.890999,787
396.851990,126.170998,788
349.174011,121.692001,789
119.644997,109.264000,790
490.283997,75.268997,791
457.281006,109.375999,792
201.466995,87.846001,793
78.140999,77.463997,794
233.841003,80.036003,795
752.112976,41.764000,796
273.812012,24.108999,797
654.445007,98.170998,798
721.062988,115.459999,799
756.281006,82.769997,800
388.265991,76.883003,801
225.904999,113.608002,802
507.377991,65.653000,803
714.581970,35.245998,804
743.356018,122.114998,805
650.458984,110.924004,806
28.857000,146.656998,807
780.284973,47.220001,808
215.479996,85.175003,809
376.391998,52.015999,810
643.828003,111.026001,811
83.903999,111.338997,812
417.428009,77.402000,813
316.540009,105.094002,814
723.836975,116.105003,815
583.179016,55.747002,816
454.289001,102.470001,817
342.315002,124.851997,818
594.307007,43.638000,819
96.403000,84.445999,820
627.145020,43.939999,821
243.309006,34.174999,822
355.839996,54.175999,823
191.363007,122.206001,824
774.448975,39.112000,825
586.098999,53.179001,826
187.192993,39.595001,827
224.169998,72.139000,828
539.059998,76.025002,829
733.437012,110.304001,830
719.463989,113.117996,831
330.027008,53.470001,832
389.937988,98.765999,833
591.327026,92.885002,834
433.212006,77.275002,835
650.854980,82.345001,836
62.564999,103.651001,837
381.958008,51.276001,838
504.678986,111.862999,839
773.580994,72.133003,840
435.638000,15.988000,841
486.605988,75.350998,842
199.014008,110.939003,843
362.053986,32.076000,844
620.158997,39.491001,845
115.003998,88.089996,846
735.388977,74.065002,847
644.713013,49.210999,848
757.275024,116.084999,849
80.459000,116.609001,850
605.713013,38.564999,851
776.187012,74.286003,852
330.187012,117.676003,853
496.240997,37.423000,854
319.216003,81.547997,855
760.817993,75.231003,856
711.625000,130.332993,857
187.264008,63.675999,858
581.416992,154.636993,859
463.743988,41.696999,860
448.238007,84.361000,861
320.042999,101.036003,862
201.973999,48.603001,863
641.440002,51.875999,864
772.161011,70.676003,865
512.078003,70.528000,866
531.869019,45.033001,867
221.921005,40.229000,868
741.952026,70.084000,869
775.114990,125.052002,870
158.169998,76.139000,871
743.903992,47.422001,872
595.453979,105.969002,873
66.273003,93.420998,874
498.803986,149.440994,875
681.528015,49.189999,876
197.367996,105.563004,877
197.238007,63.493999,878
451.056000,72.209000,879
697.708008,75.959000,880
203.339005,92.414001,881
449.941986,41.127998,882
497.274994,76.487000,883
196.438004,107.274002,884
762.843994,74.624001,885
350.598999,31.518000,886
754.866028,115.449997,887
595.987000,43.868000,888
575.463013,96.907997,889
735.328979,42.844002,890
372.984009,38.139000,891
76.762001,43.061001,892
775.213989,120.621002,893
62.887001,58.693001,894
509.480011,39.991001,895
336.325989,113.081001,896
479.884003,81.425003,897
197.151001,106.406998,898
479.903992,79.682999,899
358.157990,127.974998,900
722.064026,35.476002,901
627.562012,82.583000,902
225.270996,75.733002,903
497.477997,87.070000,904
220.938004,35.158001,905
582.343018,111.091003,906
191.542007,123.776001,907
376.679993,100.573997,908
619.854004,31.249001,909
118.622002,61.138000,910
459.567993,58.834000,911
101.376999,87.692001,912
202.311996,49.901001,913
619.710022,118.116997,914
99.637001,112.811996,915
512.047974,48.723999,916
750.530029,80.384003,917
125.375999,90.762001,918
203.028000,35.515999,919
637.197998,41.467999,920
376.937988,113.573997,921
454.079987,40.894001,922
194.128006,79.526001,923
337.460999,42.577999,924
382.842010,106.605003,925
637.323975,52.737000,926
580.773987,81.622002,927
594.062012,103.653000,928
369.653015,42.563000,929
762.104004,38.729000,930
66.014999,51.771000,931
514.049011,74.235001,932
449.191010,69.359001,933
760.661011,82.920998,934
358.708008,117.079002,935
720.859009,40.240002,936
219.393997,99.153999,937
75.311996,77.196999,938
612.031982,127.694000,939
130.113998,101.914001,940
74.825996,112.507004,941
227.149994,45.990002,942
300.451996,76.414001,943
272.570007,75.207001,944
507.351990,106.763000,945
762.854980,124.941002,946
70.706001,49.449001,947
639.867981,79.643997,948
573.956970,84.091003,949
736.989990,111.830002,950
676.125977,84.600998,951
326.286987,57.376999,952
448.454010,104.511002,953
335.648010,117.235001,954
356.821014,111.607002,955
561.229980,54.145000,956
246.649994,123.589996,957
384.463013,49.962002,958
107.369003,81.505997,959
203.727997,67.443001,960
53.705002,71.191002,961
238.459000,121.878998,962
724.856018,74.088997,963
102.212997,32.703999,964
200.438995,104.318001,965
194.201004,112.705002,966
335.721008,113.535004,967
716.072998,78.373001,968
312.459015,64.450996,969
614.744019,45.862999,970
373.846985,38.808998,971
648.937988,111.154999,972
220.162994,124.084999,973
438.867004,154.761993,974
724.633972,93.985001,975
585.838013,75.646004,976
375.713013,111.467003,977
346.451996,65.025002,978
62.578999,111.286003,979
216.522995,82.762001,980
124.345001,114.968002,981
603.789001,75.541000,982
571.539978,136.632004,983
717.835999,115.494003,984
635.676025,114.912003,985
730.874023,60.050999,986
520.166992,48.689999,987
624.232971,37.743999,988
766.320007,81.297997,989
441.700989,152.201996,990
91.195999,116.452003,991
321.272003,45.112000,992
353.778015,127.968002,993
339.997009,124.550003,994
98.339996,87.792000,995
420.516998,49.626999,996
623.781006,144.638000,997
617.119019,122.349998,998
453.000000,57.630001,999
767.986023,48.062000,1000
88.695999,34.001999,1001
81.397003,12.580000,1002
641.294983,42.000000,1003
98.499001,36.203999,1004
647.565979,42.134998,1005
452.893005,93.269997,1006
641.085999,41.751999,1007
325.683014,45.542000,1008
345.450989,45.290001,1009
338.316010,137.097000,1010
441.967010,35.375999,1011
495.691010,46.787998,1012
724.104980,65.486000,1013
364.256989,120.820999,1014
469.105011,75.690002,1015
638.802002,100.772003,1016
125.197998,79.394997,1017
501.341003,120.389999,1018
123.200996,100.274002,1019
450.791992,128.694000,1020
740.497986,114.084000,1021
308.949005,30.643999,1022
628.872986,41.325001,1023
613.270996,49.174000,1024
590.315979,65.029999,1025
719.169983,51.691002,1026
334.432007,79.984001,1027
721.025024,40.405998,1028
437.522003,76.330002,1029
248.067001,37.634998,1030
210.595001,118.853996,1031
247.634003,70.367996,1032
119.492996,96.528999,1033
123.740997,116.638000,1034
203.014008,102.693001,1035
586.236023,107.764000,1036
450.803986,123.352997,1037
481.346008,45.660000,1038
373.518005,63.127998,1039
56.036999,66.858002,1040
638.176025,109.567001,1041
240.322006,84.948997,1042
527.395996,80.974998,1043
389.867004,104.735001,1044
467.097992,57.330002,1045
553.664978,20.424000,1046
245.169998,43.908001,1047
112.462997,86.977997,1048
85.596001,32.209999,1049
209.389999,101.005997,1050
731.119019,97.783997,1051
105.759003,119.127998,1052
50.696999,87.945000,1053
739.142029,120.461998,1054
306.161987,97.983002,1055
460.846008,55.442001,1056
740.044983,69.829002,1057
474.954010,106.300003,1058
549.101990,108.509003,1059
53.491001,54.923000,1060
410.438995,105.333000,1061
620.026001,84.866997,1062
349.087006,42.005001,1063
352.993988,43.034000,1064
782.552979,49.512001,1065
202.671997,35.785999,1066
340.601013,124.103996,1067
448.876007,97.796997,1068
96.750000,88.487999,1069
226.371994,73.412003,1070
394.046997,78.906998,1071
194.667007,84.668999,1072
705.460022,75.835999,1073
739.432983,40.403000,1074
114.514000,92.893997,1075
726.593994,67.297997,1076
80.656998,76.750999,1077
598.551025,103.480003,1078
192.177994,70.442001,1079
633.757996,81.396004,1080
289.489990,57.261002,1081
523.273010,118.161003,1082
752.650024,69.346001,1083
362.414001,114.573997,1084
360.686005,35.768002,1085
102.301003,136.298004,1086
130.139008,106.744003,1087
306.914001,78.070000,1088
327.606995,105.597000,1089
121.353996,96.963997,1090
620.012024,115.204002,1091
57.761002,98.509003,1092
758.953003,124.849998,1093
462.519989,90.251999,1094
195.255997,52.173000,1095
66.957001,53.502998,1096
654.989014,49.160999,1097
726.028992,40.209999,1098
482.829987,88.175003,1099
485.662994,39.695999,1100
611.659973,122.870003,1101
496.498993,84.668999,1102
357.287994,120.848000,1103
280.483002,76.718002,1104
84.278000,118.361000,1105
233.311996,112.767998,1106
631.101990,109.384003,1107
359.433990,41.873001,1108
627.939026,38.971001,1109
200.619003,117.315002,1110
718.031006,43.464001,1111
115.314003,94.042999,1112
526.585999,75.287003,1113
740.973999,82.912003,1114
97.091003,37.665001,1115
646.788025,108.571999,1116
123.128998,104.942001,1117
449.980988,93.214996,1118
474.954010,41.175999,1119
642.648987,57.535000,1120
733.216003,35.389999,1121
728.447021,44.054001,1122
478.692993,87.221001,1123
577.015991,57.507000,1124
487.897003,155.216995,1125
508.833008,92.168999,1126
492.958008,30.027000,1127
274.609009,141.171005,1128
188.684006,37.162998,1129
571.831970,77.174004,1130
332.502014,108.344002,1131
198.552002,74.721001,1132
117.449997,94.412003,1133
237.899994,119.045998,1134
118.129997,107.004997,1135
732.140015,67.545998,1136
201.608002,112.155998,1137
240.774002,47.801998,1138
127.128998,61.073002,1139
154.376007,153.319000,1140
457.640015,106.836998,1141
626.510010,32.813999,1142
58.446999,52.173000,1143
51.493999,53.226002,1144
458.589996,79.898003,1145
333.313995,113.656998,1146
518.932007,97.585999,1147
597.271973,54.095001,1148
451.121002,39.122002,1149
576.713989,72.332001,1150
576.750977,80.765999,1151
230.253998,49.883999,1152
