a0,a1,id
345.459015,153.759995,104
264.006012,112.605003,105
224.138000,75.088997,106
228.167999,167.130005,107
512.265015,44.147999,108
145.080002,237.365005,109
253.703003,237.498993,110
201.904999,53.102001,111
556.010986,101.082001,112
452.518005,269.385010,113
371.035004,258.471008,114
457.580994,127.716003,115
499.487000,145.822006,116
74.156998,158.457001,117
328.513000,242.401993,118
216.210007,85.133003,119
509.731995,149.987000,120
199.266998,265.593994,121
211.369003,70.834999,122
344.519012,43.955002,123
517.099976,272.819000,124
80.834999,114.596001,125
506.614014,164.535004,126
373.147003,183.348007,127
340.328003,148.423004,128
414.768005,120.626999,129
404.617004,188.162994,130
628.765015,182.190002,131
388.846008,201.076996,132
239.492996,76.288002,133
374.455994,277.561005,134
406.261993,62.543999,135
204.399002,238.399002,136
287.777008,109.091003,137
373.372009,200.987000,138
85.685997,111.491997,139
537.796997,200.250000,140
379.643005,203.580002,141
337.071014,264.250000,142
142.104996,174.246994,143
607.012024,95.570000,144
363.566986,117.723000,145
403.928009,48.665001,146
357.195007,148.770004,147
291.483002,275.625000,148
422.089996,46.941002,149
271.251007,248.488998,150
553.254028,215.649994,151
431.526001,264.532013,152
542.892029,216.173996,153
142.255005,48.327000,154
189.363998,192.710007,155
221.811996,95.016998,156
225.774994,182.016006,157
150.815994,38.931999,158
202.830002,59.569000,159
505.183990,78.089996,160
372.135010,54.532001,161
402.973999,152.485001,162
265.846008,156.804993,163
87.424004,122.912003,164
423.587006,303.122009,165
501.614990,182.664001,166
276.358002,67.304001,167
274.273987,127.918999,168
189.867004,194.475998,169
401.798004,104.116997,170
204.031998,58.139999,171
219.970001,275.523010,172
215.925995,109.172997,173
544.536011,153.227997,174
545.335022,209.330994,175
277.588013,118.246002,176
218.899002,250.218994,177
226.056000,120.683998,178
549.719971,180.001999,179
199.910004,276.138000,180
70.335999,206.401001,181
61.004002,100.904999,182
121.459999,76.320000,183
564.698975,201.604004,184
289.307007,224.518005,185
206.908005,146.298004,186
36.775002,70.014999,187
496.278992,160.412003,188
516.989990,70.311996,189
339.785004,263.169006,190
225.919006,79.082001,191
360.173004,211.240005,192
366.281006,58.452999,193
424.911011,136.615997,194
548.374023,145.423004,195
387.816010,113.753998,196
451.851013,273.096008,197
283.040985,48.144001,198
404.425995,257.584015,199
402.472992,220.733994,200
142.244003,231.229996,201
145.981003,227.061996,202
284.207001,264.682007,203
337.813995,257.343994,204
105.432999,51.442001,205
545.223999,225.050995,206
208.389999,75.332001,207
345.174011,203.871994,208
273.891998,219.988998,209
289.348999,173.746002,210
564.370972,89.732002,211
412.708008,116.077003,212
271.722992,132.408997,213
421.483002,211.500000,214
264.535004,268.019989,215
489.466003,162.869995,216
89.891998,213.235001,217
543.458984,286.915009,218
223.421005,68.188004,219
392.941986,135.414001,220
68.300003,187.684006,221
489.808014,165.391006,222
69.912003,147.278000,223
390.704010,47.810001,224
287.981995,216.134003,225
139.628998,129.983994,226
147.276993,106.360001,227
541.437012,127.388000,228
400.450989,123.732002,229
218.242996,155.307007,230
202.481003,72.197998,231
168.029999,261.265991,232
619.125000,69.594002,233
436.709991,270.841003,234
154.612000,215.951996,235
80.824997,214.630997,236
371.253998,171.539993,237
424.859009,180.199997,238
93.010002,97.033997,239
189.403000,262.306000,240
523.783020,156.403000,241
381.270996,68.849998,242
256.622009,247.914993,243
149.822006,273.040985,244
183.729996,260.953003,245
331.835999,118.959999,246
424.648987,195.048996,247
220.880997,157.615005,248
285.415985,275.282013,249
269.653015,164.266006,250
291.615997,250.156998,251
414.295990,274.463989,252
537.828979,47.889999,253
460.194000,53.077000,254
554.737000,172.768997,255
434.062988,300.112000,256
501.873993,52.792999,257
227.223999,158.391998,258
373.740997,163.035995,259
288.677002,27.166000,260
280.084991,239.257004,261
277.212006,143.406006,262
422.904999,216.330994,263
271.049988,123.362999,264
616.098999,180.867004,265
259.847992,138.880997,266
264.355988,244.201996,267
515.554016,127.195000,268
83.997002,48.472000,269
539.466980,94.116997,270
143.669998,124.126999,271
414.031006,205.598007,272
565.843994,142.675003,273
137.481995,266.582001,274
167.115997,273.621002,275
527.073975,153.166000,276
563.408997,113.121002,277
161.460007,81.219002,278
369.475006,192.703003,279
399.170990,173.389999,280
200.938004,48.734001,281
537.911011,236.192001,282
191.440002,74.565002,283
495.971985,148.302002,284
73.046997,69.907997,285
87.688004,201.998993,286
88.924004,82.487000,287
157.251999,125.512001,288
315.095001,66.235001,289
558.547974,54.449001,290
221.785995,266.627014,291
405.842010,221.520004,292
246.720001,238.214996,293
584.500977,196.108994,294
556.919983,55.391998,295
518.387024,180.201996,296
225.216003,143.942001,297
354.427002,241.690002,298
507.591003,78.817001,299
352.204010,183.115997,300
488.375000,60.949001,301
544.979004,153.479004,302
616.434998,71.612000,303
229.091995,122.441002,304
497.333008,164.130997,305
133.772003,267.609985,306
337.778015,139.572998,307
466.364014,264.540009,308
106.292999,108.943001,309
370.031006,59.179001,310
543.580994,123.599998,311
415.417999,45.092999,312
201.082993,207.113998,313
384.669006,200.022995,314
385.501007,138.544006,315
533.127014,122.262001,316
213.602997,212.639008,317
69.389999,58.306999,318
323.786987,76.212997,319
259.072998,275.682007,320
296.312012,71.641998,321
268.604004,245.287994,322
382.760010,280.609009,323
379.268005,203.692993,324
91.367996,73.508003,325
67.342003,162.850006,326
458.799988,130.406006,327
344.020996,118.731003,328
360.390015,211.813004,329
274.824005,156.925003,330
528.940002,69.174004,331
423.186005,247.751999,332
576.202026,111.948997,333
176.014999,265.403992,334
343.785004,130.516998,335
116.119003,69.620003,336
326.781006,68.027000,337
347.412994,225.000000,338
534.888000,213.373993,339
192.593994,177.709000,340
154.552002,83.040001,341
153.337997,174.563995,342
159.705994,266.638000,343
542.564026,168.457993,344
197.910995,186.554001,345
418.170990,128.664001,346
153.492004,279.490997,347
389.442993,142.231995,348
90.458000,148.664993,349
375.487000,46.979000,350
150.059006,244.690002,351
264.854004,215.569000,352
146.003006,159.863007,353
405.240997,69.778000,354
460.355988,67.176003,355
467.384003,180.947006,356
403.097992,110.321999,357
513.354980,118.450996,358
425.588013,61.138000,359
142.858002,48.988998,360
37.889000,71.115997,361
284.421997,254.266006,362
494.171997,63.683998,363
107.035004,285.398010,364
228.774002,69.528000,365
461.820007,274.221985,366
387.880005,274.058014,367
134.992996,212.268005,368
221.289993,96.490997,369
73.656998,65.095001,370
594.406982,213.654999,371
133.477005,224.636993,372
517.346008,295.872009,373
67.880997,256.184998,374
505.941010,58.592999,375
542.096985,184.729996,376
223.242004,319.335999,377
530.497009,46.639999,378
213.016006,128.927002,379
205.339005,156.645004,380
233.565994,237.539993,381
410.614990,258.216003,382
153.492004,180.065002,383
141.671005,76.371002,384
524.552979,165.862000,385
467.213989,264.063995,386
148.020004,164.328995,387
558.398010,81.553001,388
400.393005,219.720001,389
350.661011,139.520996,390
525.979004,82.227997,391
215.945007,177.509995,392
286.675995,235.270004,393
280.404999,215.078995,394
223.250000,261.005005,395
119.319000,46.569000,396
290.911987,272.585999,397
378.197998,259.619995,398
138.457001,47.669998,399
403.605988,44.676998,400
344.885010,130.862000,401
447.528992,259.095001,402
209.339005,95.320999,403
554.960999,217.300995,404
145.307999,85.190002,405
72.981003,83.260002,406
392.256012,170.957001,407
79.999001,186.679993,408
130.169006,226.162003,409
149.199005,263.166992,410
219.119003,182.085999,411
206.257004,251.033005,412
371.321991,209.391006,413
565.026001,124.320999,414
178.876007,74.915001,415
293.772003,203.164993,416
270.893005,161.320999,417
80.167999,194.880005,418
204.113007,153.132996,419
383.213989,247.852997,420
259.765015,126.155998,421
419.657013,65.945000,422
634.956970,52.854000,423
431.489990,264.490997,424
406.997986,246.190002,425
277.989014,205.149994,426
630.380005,115.349998,427
554.848022,85.685997,428
66.374001,127.314003,429
344.822998,55.803001,430
412.153992,78.268997,431
330.069000,281.016998,432
260.335999,178.317993,433
147.856003,264.792999,434
149.651001,152.238007,435
387.100006,50.096001,436
446.381989,85.061996,437
129.001007,275.303986,438
77.414001,158.490997,439
153.929993,126.665001,440
631.591003,312.364014,441
204.826996,270.390991,442
137.516998,108.778999,443
94.353996,215.957001,444
228.216003,240.671005,445
401.636993,105.727997,446
322.621002,78.266998,447
94.740997,52.375999,448
291.479004,134.822006,449
417.811005,101.587997,450
227.434998,248.345993,451
280.471008,257.467987,452
560.133972,192.854004,453
147.063995,258.054993,454
369.890991,64.986000,455
290.598999,211.242996,456
192.132996,48.195000,457
88.632004,193.701996,458
229.731995,82.603996,459
123.041000,85.126999,460
410.179993,209.501007,461
279.605988,184.710007,462
394.183990,66.891998,463
133.354004,133.917999,464
350.710999,187.367004,465
147.923004,165.705002,466
363.250000,92.216003,467
291.717987,209.781998,468
290.598999,72.655998,469
561.961975,87.594002,470
152.576004,47.124001,471
332.548004,135.455994,472
556.088989,23.540001,473
352.761993,138.619995,474
191.360992,182.649002,475
484.556000,160.296997,476
167.651001,259.893005,477
61.632999,86.042000,478
460.877991,251.679993,479
200.839996,169.128006,480
394.834015,130.863007,481
201.585007,198.490997,482
215.080002,117.962997,483
215.751007,151.001999,484
220.951996,71.133003,485
347.066986,245.574997,486
126.486000,142.093002,487
46.026001,144.738998,488
164.130005,54.817001,489
550.028992,117.911003,490
426.225006,270.431000,491
519.531006,129.794006,492
379.121002,254.880997,493
572.763000,90.348999,494
542.702026,171.485992,495
533.586975,193.600006,496
353.604004,121.234001,497
153.576996,225.175003,498
131.817993,196.412994,499
338.058990,70.676003,500
502.424988,53.132000,501
279.088989,245.427002,502
424.962006,273.664001,503
541.892029,207.897003,504
288.183990,263.428986,505
363.826996,265.306000,506
434.536011,247.975006,507
51.202000,180.126007,508
306.924011,75.287003,509
357.174988,95.026001,510
550.997009,243.845993,511
225.037994,176.438995,512
494.727997,143.432007,513
350.782013,45.568001,514
208.753006,164.190994,515
534.010010,104.303001,516
523.877991,92.525002,517
208.278000,130.828003,518
571.586975,223.679993,519
421.787994,65.191002,520
152.783997,150.059998,521
478.484985,226.632996,522
388.643005,121.815002,523
145.311005,193.748993,524
336.640015,148.960999,525
147.826996,77.153000,526
217.384003,96.015999,527
83.202003,190.785004,528
300.020996,75.655998,529
509.886993,134.425003,530
258.350006,256.755005,531
289.981995,171.156006,532
326.080994,125.185997,533
234.962997,71.139999,534
476.751007,215.145996,535
266.122009,269.040009,536
155.977005,77.837997,537
420.946014,145.487000,538
509.157990,93.235001,539
269.450012,56.583000,540
280.295013,194.453003,541
216.378006,255.731995,542
354.207001,259.140015,543
600.408997,163.735001,544
308.860992,64.675003,545
550.971985,215.511002,546
277.112000,200.835999,547
504.631989,119.873001,548
558.010986,213.445999,549
218.720001,179.431000,550
279.444000,193.005997,551
223.893997,202.671005,552
133.828003,129.865005,553
110.658997,48.998001,554
483.613007,236.253998,555
415.625000,270.712006,556
467.177002,160.785995,557
409.834991,184.817001,558
88.905998,177.535004,559
234.054001,69.396004,560
142.123001,234.205002,561
511.355011,95.764999,562
399.602997,81.339996,563
276.673004,242.270996,564
334.145996,284.044006,565
374.618011,81.621002,566
80.271004,83.589996,567
516.802979,178.257996,568
207.089996,70.063004,569
523.570984,169.845993,570
413.614990,53.313000,571
556.515015,102.584999,572
473.569000,57.638000,573
549.434998,209.464005,574
371.696991,272.552002,575
529.762024,76.723000,576
205.227005,246.667999,577
226.210999,145.084000,578
363.537994,99.552002,579
384.506989,114.070000,580
184.154007,271.151001,581
179.343002,85.667999,582
384.100006,102.047997,583
408.506989,43.807999,584
402.252014,213.078995,585
361.721985,242.738007,586
116.975998,82.376999,587
458.589996,289.985992,588
566.192017,235.923996,589
212.968002,111.195000,590
521.856018,119.299004,591
197.768997,154.940994,592
294.106995,256.372009,593
407.635986,67.966003,594
217.485001,190.593994,595
142.425003,169.315002,596
213.615997,144.544998,597
281.667999,64.197998,598
316.954987,53.680000,599
611.901001,94.149002,600
515.020996,205.440002,601
561.765015,185.145996,602
290.115997,119.855003,603
148.061005,151.300003,604
238.884003,251.554001,605
187.235992,251.003998,606
421.539001,206.070007,607
499.835999,182.498001,608
333.296997,67.385002,609
395.483002,272.714996,610
80.970001,216.709000,611
425.303009,252.940994,612
419.815002,259.239990,613
198.391006,122.152000,614
547.830994,197.477005,615
358.085999,59.120998,616
422.625000,108.047997,617
82.024002,94.299004,618
393.753998,156.300003,619
386.412994,207.781006,620
330.976013,247.005005,621
525.497009,303.834991,622
211.923996,296.119995,623
472.796997,65.192001,624
550.546997,256.924988,625
86.282997,66.420998,626
482.707001,274.638000,627
322.532990,65.028999,628
84.397003,199.468002,629
323.148987,25.094000,630
132.520996,198.968002,631
519.080994,192.126999,632
203.091003,178.294006,633
264.011993,247.957993,634
342.739990,280.429993,635
287.651001,69.626999,636
353.446991,109.286003,637
513.723022,166.886002,638
173.960999,83.422997,639
72.469002,113.908997,640
446.248993,123.561996,641
398.233002,134.742004,642
158.584000,242.587006,643
493.072998,129.182007,644
495.589996,133.186996,645
70.125999,94.394997,646
224.886002,114.946999,647
364.424988,60.943001,648
491.794006,52.014000,649
226.804001,113.419998,650
109.516998,281.654999,651
559.000977,142.850998,652
78.025002,187.731003,653
203.026001,275.708008,654
353.218994,281.036987,655
197.681000,245.843002,656
554.239990,65.097000,657
63.910999,59.245998,658
60.265999,66.891998,659
286.356995,255.755005,660
455.713989,257.773010,661
273.742004,106.527000,662
215.921997,200.166000,663
205.102005,215.964005,664
432.222992,275.735992,665
516.307983,68.135002,666
550.304016,222.013000,667
486.712006,71.212997,668
229.923996,157.998001,669
492.848999,72.718002,670
292.390991,244.164993,671
325.304993,280.856995,672
216.548996,140.222000,673
418.191986,215.598007,674
200.798996,201.182999,675
284.628998,204.289993,676
268.850006,245.106995,677
220.207001,121.188004,678
173.811005,130.487000,679
517.593994,96.477997,680
261.165009,194.832993,681
61.004002,79.416000,682
71.369003,203.860001,683
414.985992,318.351990,684
347.066010,271.846985,685
69.879997,215.567001,686
149.654999,235.921997,687
264.697998,231.712006,688
500.373993,71.337997,689
351.678009,62.953999,690
575.268982,93.380997,691
260.190002,140.643005,692
602.716003,73.910004,693
542.158020,47.146999,694
88.399002,212.442993,695
220.291000,210.705994,696
358.910004,149.916000,697
62.165001,168.395004,698
75.541000,166.697006,699
150.848007,125.786003,700
107.167999,70.819000,701
337.408997,268.332001,702
64.656998,54.803001,703
77.250999,200.845993,704
397.515015,157.147003,705
412.722992,137.779999,706
495.941010,81.677002,707
540.796997,108.445999,708
175.750000,85.949997,709
545.314026,106.725998,710
207.867004,243.158005,711
224.746994,123.254997,712
397.416992,57.348999,713
514.872009,185.130997,714
458.994995,262.931000,715
345.528992,99.792999,716
69.801003,59.326000,717
39.441002,88.051003,718
83.351997,177.712997,719
78.885002,178.132004,720
491.756989,156.936996,721
127.081001,66.050003,722
329.660004,278.601990,723
569.869019,245.238007,724
197.643005,139.957993,725
201.464005,47.782001,726
108.600998,61.827000,727
156.992004,124.171997,728
161.731995,186.490005,729
104.151001,69.682999,730
18.002001,296.273987,731
196.171005,268.661011,732
127.225998,129.434998,733
416.785004,58.724998,734
518.163025,70.306000,735
268.174011,79.152000,736
514.856018,203.009003,737
349.291992,67.573997,738
146.664001,125.167000,739
398.970001,186.104004,740
368.382996,73.976997,741
380.351013,271.920013,742
102.271004,49.522999,743
75.186996,122.783997,744
348.200989,239.960999,745
344.229004,97.662003,746
535.874023,44.970001,747
287.667999,198.733994,748
524.596985,99.435997,749
588.155029,158.102997,750
569.565979,232.117004,751
267.022003,214.466995,752
559.560974,225.188004,753
277.989990,217.576004,754
403.419006,272.483002,755
201.537994,186.804001,756
60.660000,56.916000,757
153.214005,164.862000,758
419.579010,109.931000,759
208.244995,76.134003,760
408.864990,193.317001,761
504.252991,180.143997,762
410.326996,249.085007,763
147.830002,143.212006,764
339.816986,156.126999,765
358.972992,71.460999,766
489.144989,165.707001,767
537.526001,210.845993,768
391.471985,267.170990,769
85.792000,73.969002,770
108.281998,81.346001,771
388.528015,114.938004,772
131.455994,51.793999,773
399.669006,136.671997,774
199.119003,108.886002,775
209.731003,160.802002,776
275.144012,275.937988,777
79.378998,48.553001,778
251.617996,35.381001,779
473.178009,247.636993,780
558.518982,178.298996,781
541.971008,60.064999,782
65.866997,198.910004,783
92.308998,56.043999,784
455.014008,121.047997,785
325.467010,124.002998,786
215.561996,55.317001,787
553.903015,101.418999,788
368.523010,205.615997,789
379.074005,243.886993,790
271.563995,190.699997,791
205.973007,156.248993,792
390.679993,191.052002,793
361.024994,80.888000,794
434.574005,273.130005,795
571.200989,76.891998,796
242.837997,254.589996,797
274.691010,157.699997,798
151.520996,79.500000,799
478.622986,275.459991,800
125.752998,175.505005,801
480.188995,74.162003,802
459.398987,253.910995,803
276.158997,117.309998,804
104.445000,49.827000,805
548.474976,75.564003,806
73.333000,151.212997,807
492.437988,130.692001,808
481.217010,78.433998,809
561.666992,185.233002,810
496.875000,132.725006,811
499.799988,76.371002,812
569.189026,113.514000,813
560.177979,71.476997,814
467.709015,68.916000,815
468.290009,194.759003,816
475.635010,236.895996,817
412.936005,212.712997,818
53.092999,193.820007,819
415.333008,135.024994,820
523.486023,123.114998,821
390.170013,155.220993,822
397.838989,115.135002,823
554.364990,184.050003,824
543.265991,126.736000,825
404.246002,123.978996,826
342.388000,146.858994,827
533.778992,291.338013,828
171.475998,135.807007,829
283.355011,111.435997,830
219.481003,239.173996,831
80.915001,190.139999,832
259.615997,206.378998,833
79.947998,173.320999,834
404.882996,280.912994,835
169.630005,257.894989,836
557.150024,136.397995,837
87.739998,107.651001,838
147.914001,251.274002,839
217.024994,56.208000,840
422.678986,276.143005,841
527.645996,187.477005,842
24.549999,153.837006,843
557.478027,113.740997,844
84.288002,91.324997,845
363.106995,266.285004,846
417.226990,118.391998,847
346.876007,273.544006,848
255.119003,254.615005,849
216.022003,131.951004,850
94.652000,150.251007,851
260.204987,112.299004,852
276.118988,133.020004,853
311.315002,226.981995,854
337.334015,37.743000,855
162.988007,254.934006,856
524.322021,212.404007,857
61.886002,159.761993,858
364.261993,154.380997,859
221.966003,84.364998,860
218.026993,189.225006,861
173.145996,273.541992,862
582.206970,73.765999,863
91.334999,113.989998,864
472.984985,190.003006,865
214.585007,163.477997,866
546.085022,237.442993,867
339.459015,153.664993,868
315.105988,58.258999,869
363.917999,195.026001,870
349.798004,127.554001,871
153.468994,171.591995,872
501.613007,142.602997,873
503.001007,49.285000,874
136.839005,118.945999,875
247.244003,248.746002,876
259.307007,124.203003,877
198.033997,79.151001,878
284.037994,222.837006,879
483.968994,278.884003,880
453.713989,266.859985,881
499.847992,141.688004,882
63.425999,81.056000,883
196.304993,105.212997,884
487.638000,149.632004,885
402.792999,136.733994,886
259.285004,271.830994,887
388.744995,198.365997,888
552.002991,144.520996,889
306.714996,44.196999,890
204.764999,178.604004,891
493.494995,80.028000,892
536.958984,237.682999,893
541.557007,170.906006,894
373.123993,191.567993,895
143.996994,260.290985,896
547.747986,260.786987,897
145.412994,134.020996,898
221.483002,117.691002,899
143.759995,62.851002,900
86.468002,276.190002,901
59.905998,134.464996,902
318.588013,75.400002,903
263.645996,267.212006,904
386.377991,180.393997,905
210.033997,137.121994,906
542.030029,218.656998,907
380.540009,217.587997,908
375.549011,212.608994,909
374.455994,184.884003,910
486.789001,147.376007,911
315.803009,45.083000,912
195.440994,128.903000,913
183.462006,56.708000,914
264.289001,199.216995,915
406.705994,139.324005,916
384.282990,241.572998,917
565.385010,246.927002,918
94.456001,79.461998,919
354.704987,148.160004,920
134.035004,270.359985,921
131.587006,267.355011,922
177.085999,109.454002,923
336.108002,276.117004,924
394.166992,252.934006,925
195.988998,197.908997,926
63.659000,163.309998,927
71.400002,139.912994,928
182.016998,81.099998,929
288.480988,259.296997,930
227.679001,139.279999,931
545.689026,74.203003,932
504.901001,141.692001,933
414.643005,184.557007,934
384.815002,243.263000,935
347.087006,50.041000,936
541.625000,241.244003,937
34.453999,60.840000,938
127.347000,137.867996,939
199.274994,276.578003,940
344.223999,261.820007,941
250.341995,113.584000,942
195.014008,185.796997,943
539.117981,199.539001,944
410.959015,150.048004,945
220.807007,87.945999,946
267.444000,72.261002,947
549.864990,241.712006,948
509.842010,177.705002,949
318.591003,73.925003,950
190.848999,242.914993,951
190.147995,101.681999,952
532.143982,169.727005,953
224.807999,243.447998,954
519.390015,176.703003,955
86.320999,301.343994,956
215.886993,298.308014,957
222.153000,239.231003,958
410.338989,254.328995,959
418.156006,210.190002,960
272.950012,254.606003,961
519.544983,129.738007,962
206.800995,144.410995,963
566.065002,115.460999,964
556.976013,179.287003,965
121.503998,67.869003,966
150.147003,76.747002,967
466.763000,153.809006,968
208.807999,165.647003,969
222.160995,138.462997,970
377.394012,80.366997,971
206.891998,310.901001,972
528.758972,67.716003,973
262.395996,204.210007,974
129.417007,168.610001,975
552.682983,175.132004,976
214.535004,119.445999,977
557.208008,79.646004,978
530.965027,63.236000,979
418.444000,200.322006,980
238.046997,261.703003,981
201.216995,265.071014,982
188.839005,251.475998,983
166.651001,47.139000,984
264.700989,49.109001,985
348.708008,264.786011,986
421.765015,147.291000,987
205.848007,124.319000,988
401.527008,94.902000,989
224.154999,203.641998,990
525.804016,300.696991,991
315.523010,47.176998,992
466.584015,159.522003,993
156.130005,234.998993,994
40.594002,101.440002,995
421.078003,169.317001,996
347.307007,94.456001,997
377.410004,275.057007,998
228.194000,60.680000,999
340.109985,47.505001,1000
405.384003,43.504002,1001
128.266006,110.805000,1002
258.290985,271.580994,1003
463.856995,277.718994,1004
143.759995,173.414993,1005
337.942993,79.388000,1006
208.768005,191.119995,1007
218.173996,169.869995,1008
440.354004,71.042000,1009
567.440002,254.651001,1010
120.374001,69.637001,1011
291.014008,43.139999,1012
142.110992,79.348999,1013
281.903015,275.226990,1014
65.189003,194.559006,1015
265.601013,240.356003,1016
205.205994,50.705002,1017
72.793999,78.227997,1018
140.843994,137.300003,1019
190.787994,75.969002,1020
278.528015,81.328003,1021
517.685974,307.463013,1022
415.431000,255.132004,1023
90.285004,88.481003,1024
283.963013,174.406998,1025
418.147003,122.464996,1026
410.947998,205.373001,1027
548.560974,176.337997,1028
39.835999,88.721001,1029
567.103027,216.972000,1030
67.875000,208.449005,1031
377.470001,212.735992,1032
211.216995,107.484001,1033
232.098007,257.044006,1034
570.518005,251.044006,1035
537.054016,99.599998,1036
492.821991,151.567993,1037
126.899002,163.570999,1038
514.879028,227.257004,1039
560.119019,189.216995,1040
294.914001,120.578003,1041
163.871994,153.645996,1042
254.251999,245.615005,1043
422.705994,177.880997,1044
22.136999,23.497000,1045
153.044006,226.544006,1046
395.057007,50.816002,1047
404.819000,250.744003,1048
468.674011,165.483994,1049
387.946014,78.324997,1050
211.729996,245.554001,1051
495.527008,79.615997,1052
540.445007,180.337006,1053
190.520996,179.966003,1054
67.156998,178.634003,1055
174.126999,227.546005,1056
487.325012,73.154999,1057
338.960999,262.145996,1058
327.824005,76.202003,1059
264.787994,148.671997,1060
322.578003,298.976013,1061
411.800995,149.751999,1062
456.819000,125.885002,1063
545.801025,167.888000,1064
381.320007,258.931000,1065
77.082001,148.806000,1066
438.204987,247.067001,1067
277.218994,217.201996,1068
153.108002,141.307999,1069
72.744003,176.619995,1070
78.191002,153.042999,1071
385.003998,255.348999,1072
364.959991,114.801003,1073
84.213997,146.274994,1074
357.401001,141.966995,1075
392.569000,209.085999,1076
272.730988,209.087997,1077
513.607971,131.033005,1078
287.791992,55.098999,1079
281.523987,240.626999,1080
383.039001,244.184998,1081
548.193970,65.577003,1082
200.832993,190.582001,1083
576.046021,184.591995,1084
553.982971,192.145996,1085
309.006989,72.723999,1086
609.530029,61.516998,1087
478.194000,72.762001,1088
73.299004,70.263000,1089
136.423004,80.696999,1090
217.195007,240.130005,1091
341.674011,97.195000,1092
515.473022,199.522995,1093
155.072006,220.078003,1094
512.088989,163.481995,1095
522.854004,154.554001,1096
183.056000,250.378006,1097
341.046997,122.500999,1098
345.953003,95.014000,1099
550.791992,47.075001,1100
559.867981,158.059006,1101
374.838013,63.680000,1102
137.311996,221.112000,1103
145.011002,215.367996,1104
356.157990,137.856003,1105
543.424988,191.574997,1106
545.588013,238.604996,1107
215.475998,261.658997,1108
441.317993,253.737000,1109
424.428986,196.500000,1110
65.681000,184.876007,1111
53.529999,170.110992,1112
215.481003,220.464996,1113
342.321014,81.021004,1114
270.161011,112.892998,1115
352.854004,60.849998,1116
591.927002,153.828995,1117
179.735992,114.070999,1118
476.358002,275.850006,1119
274.911987,59.731998,1120
177.018997,227.531998,1121
412.046997,146.850998,1122
136.460007,276.558990,1123
195.945999,193.242996,1124
223.197006,185.781006,1125
126.828003,80.839996,1126
481.955994,272.217010,1127
544.020996,90.907997,1128
239.201996,270.964996,1129
74.192001,172.856003,1130
204.179993,152.365005,1131
391.735992,257.346008,1132
70.064003,108.977997,1133
377.457001,259.427002,1134
125.808998,211.009995,1135
418.944000,71.442001,1136
109.332001,279.800995,1137
134.455994,50.422001,1138
421.493011,193.089005,1139
348.101990,142.675995,1140
531.364014,59.175999,1141
159.050995,107.415001,1142
630.721008,234.451996,1143
175.410004,59.452999,1144
155.979004,225.854004,1145
33.578999,169.897003,1146
526.836975,133.972000,1147
208.875000,74.816002,1148
514.117004,159.016006,1149
85.959999,169.660004,1150
483.674988,243.675003,1151
412.851013,67.483002,1152
